season,season_id,week,week_z,event_id,slot,n_active,contestant_key,celeb_key,celeb_id,ballroom_partner,pro_id,industry_group,industry_id,age,age_z,y_j_score_z,share_mean,share_sd,share_ci2_5,share_ci97_5,share_mean_clipped,y_f_logit_share_mean,y_f_logit_share_se,logV_centered_mean,logV_centered_sd,logV_centered_ci2_5,logV_centered_ci97_5,eliminated_flag,contestant_idx,score_z,logV_mean,logV_sd,logV_ci2_5,logV_ci97_5,season_from_key,celebrity_name_from_key,celebrity_industry,celebrity_age_during_season,celebrity_name
2,1,3,-0.5621336625253286,2-3,4,8,S2:Lisa Rinna,S2:Lisa Rinna,256,Louis van Amstel,43,Actor/Actress,0,42.0,0.44313149862595846,0.3836559951305389,0.1254021615543963,0.0451599494232195,0.0437486884901243,0.2278838703418226,0.1254021615543963,-1.9422383021719185,0.4117560838227802,0.8124105698459629,0.3343248303881064,0.0591677150712469,1.49298990720669,0,256,0.3836559951305389,0.6943426369111296,1.448565765181966,-2.2128752131555385,3.586308644993304,2,Lisa Rinna,Actor/Actress,42.0,Lisa Rinna
2,1,3,-0.5621336625253286,2-3,5,8,S2:Master P,S2:Master P,257,Ashly DelGrosso,8,Singer/Rapper,5,35.0,-0.09983218169272329,-1.9344801902770996,0.002180359591779,0.0012899324527116,0.0006055097015688,0.0052546969364884,0.002180359591779,-6.126082725390081,0.5929072983554065,-3.3083553887105164,0.41555491394931,-4.130641590229054,-2.4340299491204935,0,257,-1.9344801902770996,-3.4264233216453492,1.466889028550205,-6.344055956034443,-0.5449675496877492,2,Master P,Singer/Rapper,35.0,Master P
2,1,3,-0.5621336625253286,2-3,6,8,S2:Stacy Keibler,S2:Stacy Keibler,258,Tony Dovolani,52,Athlete,1,26.0,-0.797928342102457,0.8051353096961975,0.2965118151353929,0.0865389746775106,0.139590600050721,0.5127242641201443,0.2965118151353929,-0.8639640152926954,0.41487086236355625,1.7002346570464582,0.3796911585463379,1.000531109584264,2.583370409262371,0,258,0.8051353096961975,1.5821667241116248,1.4658047134957577,-1.341001183020768,4.526221484803918,2,Stacy Keibler,Athlete,26.0,Stacy Keibler
2,1,3,-0.5621336625253286,2-3,7,8,S2:Tia Carrere,S2:Tia Carrere,260,Maksim Chmerkoskiy,44,Actor/Actress,0,39.0,0.21043277848938058,0.594395637512207,0.1843037301002403,0.0574305211777464,0.069439873139782,0.3111364054209845,0.1843037301002403,-1.4874569636575512,0.38201477147370955,1.21007859295318,0.3403583639172429,0.4544821986696641,1.8990158024973645,0,260,0.594395637512207,1.0920106600183466,1.4322168236364703,-1.7982435887582588,3.8850540955543575,2,Tia Carrere,Actor/Actress,39.0,Tia Carrere
2,1,4,-0.19816790631159759,2-4,0,7,S2:Drew Lachey,S2:Drew Lachey,251,Cheryl Burke,14,Singer/Rapper,5,29.0,-0.565229621965879,1.015874981880188,0.403922340709021,0.0976270907691279,0.2126218581161662,0.6284217182291519,0.403922340709021,-0.38914832588512416,0.4054801779219739,2.1609784175453495,0.3939989098276853,1.434484452271796,3.0530590431877056,0,251,1.015874981880188,2.0145553049184692,1.502988854648515,-0.9420618999905536,5.059496929072866,2,Drew Lachey,Singer/Rapper,29.0,Drew Lachey
2,1,4,-0.19816790631159759,2-4,1,7,S2:George Hamilton,S2:George Hamilton,252,Edyta Sliwinska,21,Actor/Actress,0,66.0,2.3047212597185815,-0.4593026340007782,0.0246023616331379,0.010600564862609,0.0073226517436479,0.0470499152904311,0.0246023616331379,-3.6800027824009462,0.4417438480697789,-0.701951997223195,0.3386468632669711,-1.485560566521227,-0.0761233979057003,0,252,-0.4593026340007782,-0.8483751098500754,1.497266323610349,-3.849132729863368,2.1429599066895935,2,George Hamilton,Actor/Actress,66.0,George Hamilton
2,1,4,-0.19816790631159759,2-4,2,7,S2:Jerry Rice,S2:Jerry Rice,254,Anna Trebunskaya,6,Athlete,1,43.0,0.5206977386714844,0.1729163527488708,0.1014011451108309,0.0483178509049688,0.0461329884899106,0.2349469742975559,0.1014011451108309,-2.1817523382080535,0.5302722362058784,0.728833518557743,0.3850464851302355,0.1483921786131571,1.729086302126054,0,254,0.1729163527488708,0.5824104059308627,1.5019281730396914,-2.447904948398131,3.6154102770480887,2,Jerry Rice,Athlete,43.0,Jerry Rice
2,1,4,-0.19816790631159759,2-4,3,7,S2:Lisa Rinna,S2:Lisa Rinna,256,Louis van Amstel,43,Actor/Actress,0,42.0,0.44313149862595846,0.594395637512207,0.1703344992387211,0.057156278484541,0.0582921726094754,0.2973938592636527,0.1703344992387211,-1.5832584620709533,0.40444390404096303,1.2626060605420155,0.3387491252466543,0.5065090608114539,1.9535036299785784,0,256,0.594395637512207,1.1161829479151353,1.488814353493359,-1.865785197093735,4.08995755684873,2,Lisa Rinna,Actor/Actress,42.0,Lisa Rinna
2,1,4,-0.19816790631159759,2-4,4,7,S2:Master P,S2:Master P,257,Ashly DelGrosso,8,Singer/Rapper,5,35.0,-0.09983218169272329,-3.198918104171753,0.0001948094396179,0.0001348384836548,3.456070683812354e-05,0.0005406799258434,0.0001948094396179,-8.543293881515016,0.6922906654163078,-5.660075569487203,0.5310712356993808,-6.7998837613070275,-4.6471151861310735,1,257,-3.198918104171753,-5.806498682114084,1.533476304738159,-8.875163232899935,-2.831525592446727,2,Master P,Singer/Rapper,35.0,Master P
2,1,4,-0.19816790631159759,2-4,5,7,S2:Stacy Keibler,S2:Stacy Keibler,258,Tony Dovolani,52,Athlete,1,26.0,-0.797928342102457,0.594395637512207,0.1849838696775674,0.0648962749662035,0.0727255327406049,0.3471280928961036,0.1849838696775674,-1.4829392745067669,0.4304470192353037,1.3498827887763882,0.3629010624299303,0.6450425037231812,2.1605707131456184,0,258,0.594395637512207,1.203459676149508,1.4985978049310056,-1.7153946578025585,4.370103323140694,2,Stacy Keibler,Athlete,26.0,Stacy Keibler
2,1,4,-0.19816790631159759,2-4,6,7,S2:Tia Carrere,S2:Tia Carrere,260,Maksim Chmerkoskiy,44,Actor/Actress,0,39.0,0.21043277848938058,0.3836559951305389,0.1145609741911035,0.0395134706268757,0.0364096223037338,0.2008023031550332,0.1145609741911035,-2.044976389424754,0.38953799042976345,0.8597267812889022,0.3404879256048446,0.0614004056307662,1.4915983083659583,0,260,0.3836559951305389,0.713303668662022,1.4653344482631951,-2.2833020108976045,3.63246476478382,2,Tia Carrere,Actor/Actress,39.0,Tia Carrere
2,1,5,0.16579784990213337,2-5,0,6,S2:Drew Lachey,S2:Drew Lachey,251,Cheryl Burke,14,Singer/Rapper,5,29.0,-0.565229621965879,0.8051353096961975,0.1923703575801402,0.072602402263921,0.0680188060575023,0.3735116195584941,0.1923703575801402,-1.4346811303679143,0.46730517245379705,0.7506464756533601,0.3543962180659756,0.0621462526670839,1.5331472172096707,0,251,0.8051353096961975,1.5856380280586309,1.4421655892687104,-1.1678080963923445,4.525948752619583,2,Drew Lachey,Singer/Rapper,29.0,Drew Lachey
2,1,5,0.16579784990213337,2-5,1,6,S2:George Hamilton,S2:George Hamilton,252,Edyta Sliwinska,21,Actor/Actress,0,66.0,2.3047212597185815,0.1729163527488708,0.0557400147273864,0.023223923598796,0.0160921730479426,0.1102033761828201,0.0557400147273864,-2.8297032500858865,0.4412420858359461,-0.5111891645771475,0.3240995762739794,-1.2348638708926083,0.1225441655817972,0,252,0.1729163527488708,0.3238023878281234,1.4337495433272889,-2.483654821238556,3.217191568241823,2,George Hamilton,Actor/Actress,66.0,George Hamilton
2,1,5,0.16579784990213337,2-5,2,6,S2:Jerry Rice,S2:Jerry Rice,254,Anna Trebunskaya,6,Athlete,1,43.0,0.5206977386714844,-0.037823311984539,0.0477041206620465,0.0268006159101322,0.0170205355520932,0.1181174463931351,0.0477041206620465,-2.9938580029195396,0.589952403494583,-0.6814984091827985,0.3631642189452912,-1.2385493681769697,0.276537340025292,0,254,-0.037823311984539,0.1534931432224725,1.4522723727986144,-2.707448549075696,3.036831837246776,2,Jerry Rice,Athlete,43.0,Jerry Rice
2,1,5,0.16579784990213337,2-5,3,6,S2:Lisa Rinna,S2:Lisa Rinna,256,Louis van Amstel,43,Actor/Actress,0,42.0,0.44313149862595846,0.3836559951305389,0.0802441411513605,0.0328736735405336,0.0220690952572579,0.1528100452161036,0.0802441411513605,-2.4390345121240555,0.44541243946230696,-0.1477258247441817,0.3337281186086182,-0.9336039267278085,0.4665560721783731,0,256,0.3836559951305389,0.6872657276610892,1.427869647316773,-2.1170686043830993,3.556601423373955,2,Lisa Rinna,Actor/Actress,42.0,Lisa Rinna
2,1,5,0.16579784990213337,2-5,4,6,S2:Stacy Keibler,S2:Stacy Keibler,258,Tony Dovolani,52,Athlete,1,26.0,-0.797928342102457,1.437354326248169,0.5994100167886853,0.1005325151925685,0.3739629492274879,0.8083703148975059,0.5994100167886853,0.4030074476480125,0.418680241933902,1.940919385814185,0.379384272145969,1.2623841705333902,2.82512408322826,0,258,1.437354326248169,2.775910938219456,1.4622593415555047,-0.0668984751223436,5.756689888888089,2,Stacy Keibler,Athlete,26.0,Stacy Keibler
2,1,5,0.16579784990213337,2-5,5,6,S2:Tia Carrere,S2:Tia Carrere,260,Maksim Chmerkoskiy,44,Actor/Actress,0,39.0,0.21043277848938058,-0.2485629618167877,0.0245313490903809,0.0106634307552979,0.0057942110302942,0.0481555003432721,0.0245313490903809,-3.68296616878616,0.44561746488813453,-1.3511524629634175,0.3671375353495172,-2.251861211176798,-0.744316848087759,1,260,-0.2485629618167877,-0.5161609105581465,1.4142059798660216,-3.3695491387043313,2.343936799376269,2,Tia Carrere,Actor/Actress,39.0,Tia Carrere
2,1,6,0.5297636061158644,2-6,0,5,S2:Drew Lachey,S2:Drew Lachey,251,Cheryl Burke,14,Singer/Rapper,5,29.0,-0.565229621965879,1.437354326248169,0.4139538001095423,0.1054125593985579,0.2027204675572126,0.6606699148705061,0.4139538001095423,-0.34764425221291767,0.4345188586275545,1.3610181486806512,0.358358642467086,0.682681493326965,2.163808385294971,0,251,1.437354326248169,2.789201214010828,1.4975349698894749,-0.1106942771861562,5.771361010309189,2,Drew Lachey,Singer/Rapper,29.0,Drew Lachey
2,1,6,0.5297636061158644,2-6,1,5,S2:George Hamilton,S2:George Hamilton,252,Edyta Sliwinska,21,Actor/Actress,0,66.0,2.3047212597185815,-0.037823311984539,0.0253780842076844,0.0114229466264844,0.0069658009187613,0.0501270108436068,0.0253780842076844,-3.648163642011346,0.4618310631443935,-1.5019123085422377,0.3469309229230107,-2.336812732354028,-0.9043451148146056,1,252,-0.037823311984539,-0.0737292432120604,1.4838663781325037,-3.089161424954988,2.9030195650942776,2,George Hamilton,Actor/Actress,66.0,George Hamilton
2,1,6,0.5297636061158644,2-6,2,5,S2:Jerry Rice,S2:Jerry Rice,254,Anna Trebunskaya,6,Athlete,1,43.0,0.5206977386714844,-0.037823311984539,0.0319819494334276,0.0179199532148761,0.0114955825859805,0.0771980710976504,0.0319819494334276,-3.4100790709409883,0.5788266035036972,-1.2719478595133789,0.3457859848011601,-1.851297892963646,-0.426279614035179,0,254,-0.037823311984539,0.1562352058167978,1.492745458696446,-2.788061073823651,3.213241593856392,2,Jerry Rice,Athlete,43.0,Jerry Rice
2,1,6,0.5297636061158644,2-6,3,5,S2:Lisa Rinna,S2:Lisa Rinna,256,Louis van Amstel,43,Actor/Actress,0,42.0,0.44313149862595846,0.8051353096961975,0.1186339140369896,0.045660528888507,0.0355282263816571,0.2214374910143111,0.1186339140369896,-2.005430675422182,0.43669251009759746,0.0623720838913601,0.3322565904521753,-0.7291852728676902,0.6815430064345688,0,256,0.8051353096961975,1.490555149221537,1.4814040491050202,-1.5091190990888643,4.476500901073557,2,Lisa Rinna,Actor/Actress,42.0,Lisa Rinna
2,1,6,0.5297636061158644,2-6,4,5,S2:Stacy Keibler,S2:Stacy Keibler,258,Tony Dovolani,52,Athlete,1,26.0,-0.797928342102457,1.437354326248169,0.4100522522123559,0.104431153563707,0.1904540322139744,0.6529826694347243,0.4100522522123559,-0.3637493739076514,0.43169530581272986,1.3504699354836045,0.3543610434169646,0.6795145224797403,2.15838771574697,0,258,1.437354326248169,2.7786530008137813,1.5060947460289742,-0.182719558987586,5.849075456283791,2,Stacy Keibler,Athlete,26.0,Stacy Keibler
2,1,7,0.8937293623295953,2-7,0,4,S2:Drew Lachey,S2:Drew Lachey,251,Cheryl Burke,14,Singer/Rapper,5,29.0,-0.565229621965879,0.9105051755905152,0.371826511716668,0.1012663104495638,0.1786516016564622,0.6167599264471036,0.371826511716668,-0.5243890044074923,0.43355583099685086,0.7854032211899755,0.3332915437431726,0.1140987477577975,1.520127194359704,0,251,0.9105051755905152,1.779604747227813,1.4475157839496988,-1.147074962879019,4.649090077952569,2,Drew Lachey,Singer/Rapper,29.0,Drew Lachey
2,1,7,0.8937293623295953,2-7,1,4,S2:Jerry Rice,S2:Jerry Rice,254,Anna Trebunskaya,6,Athlete,1,43.0,0.5206977386714844,-0.5646724700927734,0.0285854704130646,0.0159612403930774,0.0107179441166967,0.0687153307437689,0.0285854704130646,-3.525854725946552,0.5747999213888021,-1.8475628011555023,0.3407017301668122,-2.465914587631602,-1.0313989661805174,0,254,-0.5646724700927734,-0.8533612751176652,1.4565270764993423,-3.748725341460843,2.090931235355462,2,Jerry Rice,Athlete,43.0,Jerry Rice
2,1,7,0.8937293623295953,2-7,2,4,S2:Lisa Rinna,S2:Lisa Rinna,256,Louis van Amstel,43,Actor/Actress,0,42.0,0.44313149862595846,0.6997655034065247,0.2314471344483404,0.0751826662274802,0.0812957374380757,0.3985753503139948,0.2314471344483404,-1.2001578646472166,0.422660992832729,0.2873045719725988,0.3281174819413752,-0.5142765292611163,0.8862820558708309,1,256,0.6997655034065247,1.2815060980104365,1.4557228923501893,-1.6198269129796457,4.174882499905577,2,Lisa Rinna,Actor/Actress,42.0,Lisa Rinna
2,1,7,0.8937293623295953,2-7,3,4,S2:Stacy Keibler,S2:Stacy Keibler,258,Tony Dovolani,52,Athlete,1,26.0,-0.797928342102457,0.9105051755905152,0.3681408834219268,0.0996182070746383,0.1680053226926697,0.6024243616218474,0.3681408834219268,-0.5402007521985336,0.42825694533617337,0.7748550079929288,0.3316006316848633,0.0806325434044911,1.515697715655181,0,258,0.9105051755905152,1.7690565340307665,1.4601798347544743,-1.1618530214875142,4.69649285076439,2,Stacy Keibler,Athlete,26.0,Stacy Keibler
2,1,8,1.2576951185433263,2-8,0,3,S2:Drew Lachey,S2:Drew Lachey,251,Cheryl Burke,14,Singer/Rapper,5,29.0,-0.565229621965879,1.2265725135803225,0.4247383568486632,0.1044871016430682,0.1976037036675865,0.6559459638097437,0.4247383568486632,-0.3033516204678696,0.42763750048653265,0.3029760763293131,0.3056879587362155,-0.397290906604529,0.9406746697824012,0,251,1.2265725135803225,2.392267602287581,1.4852491320475,-0.60098276156623,5.435832940948427,2,Drew Lachey,Singer/Rapper,29.0,Drew Lachey
2,1,8,1.2576951185433263,2-8,1,3,S2:Jerry Rice,S2:Jerry Rice,254,Anna Trebunskaya,6,Athlete,1,43.0,0.5206977386714844,0.7348747253417969,0.2040650240687611,0.0816883652867064,0.0923332671138686,0.4255998588467418,0.2040650240687611,-1.3610788054883132,0.5029375259322612,-0.461992691429348,0.3175484189896363,-1.0016100177605731,0.2991908288429397,0,254,0.7348747253417969,1.62729883452892,1.5103692510624522,-1.3643974478691565,4.751943505853932,2,Jerry Rice,Athlete,43.0,Jerry Rice
2,1,8,1.2576951185433263,2-8,2,3,S2:Stacy Keibler,S2:Stacy Keibler,258,Tony Dovolani,52,Athlete,1,26.0,-0.797928342102457,1.1563329696655271,0.3711966190825758,0.1018871725021161,0.1563455963836338,0.6027151188313403,0.3711966190825758,-0.5270867250820069,0.4365164655785727,0.1590166151000348,0.3134526680661739,-0.559616612307141,0.8002182598721106,0,258,1.1563329696655271,2.2483081410583026,1.4905215238300813,-0.7037902605880972,5.216882894395812,2,Stacy Keibler,Athlete,26.0,Stacy Keibler
3,2,1,-1.2900651749527905,3-1,0,11,S3:Emmitt Smith,S3:Emmitt Smith,332,Cheryl Burke,14,Athlete,1,37.0,0.05530029839832864,-0.0072394190356135,0.2249296703794725,0.0755729305480482,0.1042375196694576,0.4155237038211067,0.2249296703794725,-1.2371659958823624,0.43348932254597117,2.429232423295654,0.4524920200585082,1.7702605483717893,3.565694295805194,0,333,-0.0072394190356135,0.1710634392696178,1.4574178382409744,-2.643282944542133,3.1608594374382752,3,Emmitt Smith,Athlete,37.0,Emmitt Smith
3,2,1,-1.2900651749527905,3-1,1,11,S3:Harry Hamlin,S3:Harry Hamlin,333,Ashly DelGrosso,8,Actor/Actress,0,54.0,1.37392637917227,-1.776418924331665,0.006827569986021,0.0033913477618868,0.0011189385002726,0.0141603161984481,0.006827569986021,-4.979935469582804,0.5001283926713135,-1.1694201056739244,0.383333143682711,-2.143551627825207,-0.5087172714766642,0,334,-1.776418924331665,-3.427589089699961,1.4816704688163729,-6.479220333407764,-0.4947041197827285,3,Harry Hamlin,Actor/Actress,54.0,Harry Hamlin
3,2,1,-1.2900651749527905,3-1,2,11,S3:Jerry Springer,S3:Jerry Springer,334,Kym Johnson,40,TV Personality,7,62.0,1.9944562995364776,-2.0291588306427,0.0050414424470515,0.0024667591708638,0.0012925770578042,0.0109995386589423,0.0050414424470515,-5.285008844642895,0.49177556512283405,-1.4362789754901808,0.3390448789280913,-2.1062952982620327,-0.6600307094337824,0,335,-2.0291588306427,-3.694447959516217,1.4672634412048913,-6.484452028374346,-0.6686958511457436,3,Jerry Springer,TV Personality,62.0,Jerry Springer
3,2,1,-1.2900651749527905,3-1,3,11,S3:Joey Lawrence,S3:Joey Lawrence,335,Edyta Sliwinska,21,Actor/Actress,0,30.0,-0.4876633819203531,-0.7654591798782349,0.0485429513592769,0.0189665297170618,0.0150228142388182,0.0919533425014709,0.0485429513592769,-2.9755455439628067,0.41065064618600555,0.8660213433809409,0.3345027769899215,0.2415989889967736,1.6684105242822715,0,336,-0.7654591798782349,-1.392147640645095,1.4463871150354548,-4.185263575914339,1.5358176861731383,3,Joey Lawrence,Actor/Actress,30.0,Joey Lawrence
3,2,1,-1.2900651749527905,3-1,4,11,S3:Mario Lopez,S3:Mario Lopez,336,Karina Smirnoff,36,Actor/Actress,0,32.0,-0.3325309018293012,0.4982404410839081,0.5434705195488115,0.0982460745129676,0.3539901471327706,0.7749684844573019,0.5434705195488115,0.17432218597812138,0.39597738988240566,3.347233928576917,0.4836577743350273,2.6230620521576893,4.54899316054522,0,337,0.4982404410839081,1.0890649445508809,1.4534992238960815,-1.7280835820166651,4.09710821248571,3,Mario Lopez,Actor/Actress,32.0,Mario Lopez
3,2,1,-1.2900651749527905,3-1,5,11,S3:Monique Coleman,S3:Monique Coleman,337,Louis van Amstel,43,Actor/Actress,0,25.0,-0.8754945821479829,-1.2709389925003052,0.0181468996505462,0.0082866030245198,0.0043064426619278,0.0346890695214945,0.0181468996505462,-3.990941976884202,0.46507991101277724,-0.1488181116760897,0.3326109631891991,-0.8754678559815816,0.5158695765321882,0,338,-1.2709389925003052,-2.4069870957021258,1.4448319666320817,-5.252385953170792,0.4827725137083095,3,Monique Coleman,Actor/Actress,25.0,Monique Coleman
3,2,1,-1.2900651749527905,3-1,6,11,S3:Sara Evans,S3:Sara Evans,338,Tony Dovolani,52,Singer/Rapper,5,35.0,-0.09983218169272329,-2.2818987369537354,0.0028608906861956,0.0014930884969857,0.0005817846568049,0.0060996314504393,0.0028608906861956,-5.853757283038606,0.5233937538131075,-2.030278871526505,0.3487823545580183,-2.8108245431382146,-1.3693099432387963,0,339,-2.2818987369537354,-4.288447855552541,1.4781156113819638,-7.239339110573,-1.3660910755035451,3,Sara Evans,Singer/Rapper,35.0,Sara Evans
3,2,1,-1.2900651749527905,3-1,7,11,S3:Shanna Moakler,S3:Shanna Moakler,339,Jesse DeSoto,33,Model,3,31.0,-0.41009714187482715,-1.52367901802063,0.0105643165878981,0.0050806965867325,0.0019184240753921,0.0208951221384597,0.0105643165878981,-4.539652801303167,0.48606492578403737,-0.7234571756263476,0.377090584272428,-1.683230117057234,-0.1062108645766508,0,340,-1.52367901802063,-2.981626159652384,1.4768941525952624,-5.956653660117244,-0.0596966001679656,3,Shanna Moakler,Model,31.0,Shanna Moakler
3,2,1,-1.2900651749527905,3-1,8,11,S3:Tucker Carlson,S3:Tucker Carlson,340,Elena Grinenko,22,TV Personality,7,37.0,0.05530029839832864,-3.040118455886841,0.0006799592861383,0.0004190927164102,8.258995062066204e-05,0.0016905556325364,0.0006799592861383,-7.292797444349331,0.6167690990343888,-3.5435253723515583,0.4724888914590403,-4.658769495046114,-2.7753087706371096,1,341,-3.040118455886841,-5.801694356377594,1.5339709704531583,-8.890002781817634,-2.742782860742856,3,Tucker Carlson,TV Personality,37.0,Tucker Carlson
3,2,1,-1.2900651749527905,3-1,9,11,S3:Vivica A. Fox,S3:Vivica A. Fox,341,Nick Kosovich,46,Actor/Actress,0,42.0,0.44313149862595846,-0.5127192735671997,0.0687699433564706,0.02709034288032,0.0148869585897041,0.1210108466229696,0.0687699433564706,-2.6057395741145144,0.42301800265859557,1.1896371627812483,0.3609908432759945,0.3425004279288768,1.8710232374452551,0,342,-0.5127192735671997,-1.0685318212447874,1.457236285164625,-3.9816641999873617,1.8465997389402211,3,Vivica A. Fox,Actor/Actress,42.0,Vivica A. Fox
3,2,1,-1.2900651749527905,3-1,10,11,S3:Willa Ford,S3:Willa Ford,342,Maksim Chmerkoskiy,44,Singer/Rapper,5,25.0,-0.8754945821479829,-0.5127192735671997,0.0701658367121172,0.0272812778140022,0.0173320290227165,0.1264095812606547,0.0701658367121172,-2.5841447151477834,0.4181513478875629,1.219653754309845,0.3471943728017789,0.4604183656149663,1.9341131337578368,0,343,-0.5127192735671997,-1.0385152297161913,1.4594337644992046,-3.9732529962762153,1.901347630543567,3,Willa Ford,Singer/Rapper,25.0,Willa Ford
