event_id,season,season_id,week,contestant_key,celeb_id,pro_id,industry_id,age_z,week_z,eliminated_flag,L_logit,U_logit,mu_mean,mu_sd,y_latent_mean,y_latent_sd,share_latent_mean
3-5,3,2,5,S3:Sara Evans,338,52,5,-0.0998321816927232,0.1657978499021333,1,-4.021206423051068,-2.3590880854459075,-3.7653148101017013,0.37090474100700876,-3.379350207479501,0.1152061866331764,0.03294709193315467
3-5,3,2,5,S3:Willa Ford,342,44,5,-0.8754945821479829,0.1657978499021333,1,-2.6810564368178635,-0.8583289357005807,-2.488754133754768,0.3952135425930307,-2.0360775891102043,0.13411708589850074,0.11546674039060088
3-6,3,2,6,S3:Emmitt Smith,332,14,1,0.0553002983983286,0.5297636061158644,0,-2.577248921228547,-0.6907100696809121,-1.7909067275414237,0.2644370814797977,-1.6998226383121668,0.11071408209633464,0.15448843095890857
3-6,3,2,6,S3:Jerry Springer,334,40,7,1.9944562995364776,0.5297636061158644,0,-6.512672591878659,-4.269341761174427,-4.238579911237392,0.3241584499205646,-4.858564067465245,0.113940166112986,0.00770184227612161
3-6,3,2,6,S3:Joey Lawrence,335,21,0,-0.4876633819203531,0.5297636061158644,0,-3.4853989842598425,-1.5001993120744277,-1.7917585560262488,0.28364890551478184,-2.192064675787578,0.10900852129048613,0.10046535057215289
3-6,3,2,6,S3:Mario Lopez,336,36,0,-0.3325309018293012,0.5297636061158644,0,-0.11538521455428744,1.7386026533614616,-1.1453454254574587,0.26364046224404486,0.2258359803656087,0.04374300593467948,0.5562202530256117
3-6,3,2,6,S3:Monique Coleman,337,43,0,-0.8754945821479829,0.5297636061158644,0,-4.23932631731963,-2.1098681306570604,-2.2379600240312754,0.30513627743033833,-2.7505524027041997,0.11537918096639836,0.06005546012400886
3-7,3,2,7,S3:Emmitt Smith,332,14,1,0.0553002983983286,0.8937293623295953,0,-1.5341311858376872,0.13839843448653422,-1.7181779110455322,0.2644474467316372,-1.0209409038606043,0.06942785523945015,0.26484416439212105
3-7,3,2,7,S3:Jerry Springer,334,40,7,1.9944562995364776,0.8937293623295953,1,-4.86000291384868,-3.0256866207367246,-4.1658510947415,0.3246271759751353,-4.03152440927218,0.12727091928696668,0.017437782465711933
3-7,3,2,7,S3:Joey Lawrence,335,21,0,-0.4876633819203531,0.8937293623295953,0,-1.9011920618282363,-0.2066482424292701,-1.7190297395303566,0.28404210491296517,-1.2800943017812045,0.08946297588158805,0.21753417175497336
3-7,3,2,7,S3:Mario Lopez,336,36,0,-0.3325309018293012,0.8937293623295953,0,-2.040192066266898,-0.274735462491772,-1.0726166089615663,0.264253106508256,-1.1252206131303686,0.10024030583466595,0.2450441979506326
3-7,3,2,7,S3:Monique Coleman,337,43,0,-0.8754945821479829,0.8937293623295953,0,-3.0312977793156777,-1.2047828060228647,-2.1652312075353843,0.30552031471868774,-2.136506357140233,0.1212387341215912,0.1055989019440545
3-8,3,2,8,S3:Emmitt Smith,332,14,1,0.0553002983983286,1.2576951185433265,0,-2.1083687761953382,-0.38838639415947496,-1.64544909454964,0.2646447493327603,-1.390804399492525,0.09208653511675796,0.1992793701024197
3-8,3,2,8,S3:Joey Lawrence,335,21,0,-0.4876633819203531,1.2576951185433265,0,-2.4688847488720715,-0.6878422327643169,-1.6463009230344645,0.2846085774748025,-1.6045525127834308,0.10931432982780949,0.16734629980401644
3-8,3,2,8,S3:Mario Lopez,336,36,0,-0.3325309018293012,1.2576951185433265,0,-1.1031365836427443,0.6856141561239231,-0.999887792465675,0.2650509847396579,-0.4967041923957084,0.08616845171093128,0.3783155078453706
3-8,3,2,8,S3:Monique Coleman,337,43,0,-0.8754945821479829,1.2576951185433265,1,-2.980256503593336,-1.0606117731999836,-2.0925023910394907,0.30606549438438185,-2.0510540087047024,0.13088236228848613,0.11394592288139871
3-9,3,2,9,S3:Emmitt Smith,332,14,1,0.0553002983983286,1.6216608747570571,0,-1.475033347486355,0.33585663270658267,-1.5727202780537475,0.2650285717825638,-0.9283319924453438,0.07779542557337953,0.2832632395739341
3-9,3,2,9,S3:Joey Lawrence,335,21,0,-0.4876633819203531,1.6216608747570571,1,-1.8420185286118294,-0.051835093812250814,-1.5735721065385724,0.2853472912544677,-1.1799843113943678,0.09874295297118584,0.23505501710100507
3-9,3,2,9,S3:Mario Lopez,336,36,0,-0.3325309018293012,1.6216608747570571,0,-1.6160356630296522,0.25076779834406343,-0.9271589759697834,0.2660324302953486,-0.7834260083886827,0.10856181146763043,0.31358197295355583
3-10,3,2,10,S3:Emmitt Smith,332,14,1,0.0553002983983286,1.985626630970788,0,-0.9575726397625117,1.1112485092274464,-1.4999914615578551,0.2655981054488157,-0.5205380772636193,0.06247860446809316,0.3727264218367892
3-10,3,2,10,S3:Mario Lopez,336,36,0,-0.3325309018293012,1.985626630970788,0,-1.1112485092274467,0.9575726397625105,-0.8544301594738911,0.2671954203788404,-0.4270612322424292,0.10639076216242972,0.3948283000771042
4-1,4,3,1,S4:Apolo Anton Ohno,343,35,1,-0.9530608221935088,-1.2900651749527905,0,-3.128183663491195,-1.2926124286524117,-1.5131239629368542,0.269885414984899,-1.943043487924163,0.09395215699558937,0.12531387826475499
4-1,4,3,1,S4:Billy Ray Cyrus,344,36,5,0.6758302187625363,-1.2900651749527905,0,-6.7298622127004135,-4.682367563338062,-4.600906892336508,0.27786745277025177,-5.246048240677345,0.0899204744803395,0.005240686865122149
4-1,4,3,1,S4:Clyde Drexler,345,22,1,0.5982639787170104,-1.2900651749527905,0,-5.281790735934819,-3.475189918360854,-5.495238484928953,0.38652607029358726,-4.761774058370736,0.10538539517785506,0.00847793699646776
4-1,4,3,1,S4:Heather Mills,346,34,3,0.2104327784893805,-1.2900651749527905,0,-4.981113880735524,-2.902414404421246,-3.5341083883493174,0.35352609143712405,-3.7505531138452772,0.1607587249993006,0.022964956105996626
4-1,4,3,1,S4:Ian Ziering,347,14,0,0.4431314986259584,-1.2900651749527905,0,-3.314226859289701,-1.5303031921450347,-2.9344045787669266,0.2892779623532051,-2.6142390901081365,0.10285466731274981,0.06822761994145131
4-1,4,3,1,S4:Joey Fatone,348,40,5,-0.4876633819203531,-1.2900651749527905,0,-1.4047294538427426,0.40432340434820285,-1.598674698689984,0.27958548870014527,-0.8848920073563239,0.0761982585788018,0.29216506145386006
4-1,4,3,1,S4:John Ratzenberger,349,21,0,1.7617575793999,-1.2900651749527905,0,-4.966467506310816,-3.1922331978117877,-4.715659564329239,0.34359223422590107,-4.3102042075248255,0.11627189116329233,0.013252810704369455
4-1,4,3,1,S4:Laila Ali,350,44,1,-0.565229621965879,-1.2900651749527905,0,-2.0249805802774645,-0.12588743116626078,-1.8672487798199575,0.27926002361647784,-1.3896616845360918,0.09603675775910216,0.19946177247782348
4-1,4,3,1,S4:Leeza Gibbons,351,52,7,1.063661418990166,-1.2900651749527905,0,-6.268855228506772,-4.1275794352392525,-4.238691572315756,0.38228277590664667,-4.768444448435427,0.1425151752902711,0.008422048731758398
4-1,4,3,1,S4:Paulina Porizkova,352,2,3,0.3655652585804325,-1.2900651749527905,0,-4.67227486321568,-2.514646970537237,-3.9091093659023333,0.5668869285600727,-3.7410505173746116,0.26010715252984107,0.023179140551690847
4-1,4,3,1,S4:Shandi Finnessey,353,10,4,-0.642795862011405,-1.2900651749527905,0,-4.482706030332011,-2.4662707963584523,-3.6324234577141286,0.4906387829637944,-3.5430844838771,0.2139482884085475,0.028110895026057063
4-2,4,3,2,S4:Apolo Anton Ohno,343,35,1,-0.9530608221935088,-0.9260994187390597,0,-2.093849385612545,-0.24069797663714096,-1.4403951464409612,0.26917155221985695,-1.2782844749499185,0.10806496215398284,0.21784238538959763
4-2,4,3,2,S4:Billy Ray Cyrus,344,36,5,0.6758302187625363,-0.9260994187390597,0,-4.348245951026694,-2.588873943243818,-4.528178075840621,0.27740528654731855,-3.8275179545999984,0.07643438348798735,0.02130000277498583
4-2,4,3,2,S4:Clyde Drexler,345,22,1,0.5982639787170104,-0.9260994187390597,0,-5.7840687163138575,-3.917755526999129,-5.422509668433057,0.38662901512691517,-5.07410134952337,0.1414860281022726,0.006217803534467589
4-2,4,3,2,S4:Heather Mills,346,34,3,0.2104327784893805,-0.9260994187390597,0,-3.5937180650254206,-1.6038170790836397,-3.4613795718534277,0.35320590902722493,-2.9561421580746132,0.12534369626259564,0.04944701755703135
4-2,4,3,2,S4:Ian Ziering,347,14,0,0.4431314986259584,-0.9260994187390597,0,-4.299237788566118,-2.4788677007322466,-2.8616757622710334,0.2889706023781233,-3.1857831971170465,0.10508934802099978,0.039704245346753736
4-2,4,3,2,S4:Joey Fatone,348,40,5,-0.4876633819203531,-0.9260994187390597,0,-3.1953232065735633,-1.348951313996243,-1.5259458821940928,0.2785608152802757,-1.9858383555347023,0.09744943788356521,0.1206978405319564
4-2,4,3,2,S4:John Ratzenberger,349,21,0,1.7617575793999,-0.9260994187390597,0,-4.52029645296335,-2.821068673923608,-4.642930747833349,0.34366045741097817,-3.9854003144784005,0.09514608637190354,0.018245902829033548
4-2,4,3,2,S4:Laila Ali,350,44,1,-0.565229621965879,-0.9260994187390597,0,-1.4257245924401774,0.4320943225337882,-1.7945199633240643,0.2784940344965344,-0.9500623003045253,0.06987851176257817,0.2788722930552288
4-2,4,3,2,S4:Leeza Gibbons,351,52,7,1.063661418990166,-0.9260994187390597,0,-4.90993101973326,-2.9354854775722834,-4.165962755819857,0.3821763871456335,-4.028902001910834,0.1660076978392585,0.017482770928980325
4-2,4,3,2,S4:Paulina Porizkova,352,2,3,0.3655652585804325,-0.9260994187390597,1,-5.219551097277627,-2.9817874220870526,-3.836380549406444,0.5665171651123457,-3.9700075215310253,0.27587532646794993,0.01852368821714913
4-2,4,3,2,S4:Shandi Finnessey,353,10,4,-0.642795862011405,-0.9260994187390597,0,-5.468946718366546,-3.3525462141951308,-3.559694641218237,0.490317962041726,-4.036545905626838,0.1916290173077466,0.0173519537815252
4-3,4,3,3,S4:Apolo Anton Ohno,343,35,1,-0.9530608221935088,-0.5621336625253286,0,-2.8644990771273733,-1.1456722638152612,-1.3676663299450689,0.2686399469038657,-1.782269183047907,0.08701529036417795,0.14402316205582627
4-3,4,3,3,S4:Billy Ray Cyrus,344,36,5,0.6758302187625363,-0.5621336625253286,0,-3.6190176595976604,-1.9454659831197367,-4.455449259344723,0.27712086522844165,-3.2472064697094964,0.0500870761692018,0.0374273987633226
4-3,4,3,3,S4:Clyde Drexler,345,22,1,0.5982639787170104,-0.5621336625253286,0,-5.9992876214425275,-4.231857415950405,-5.349780851937163,0.38685978972310164,-5.201816061165847,0.1417608398517581,0.005476399001057871
4-3,4,3,3,S4:Heather Mills,346,34,3,0.2104327784893805,-0.5621336625253286,0,-2.7655181122898584,-0.9552615866703171,-3.3886507553575353,0.35302555185407714,-2.346365843580372,0.07542311740219501,0.08735506835830394
4-3,4,3,3,S4:Ian Ziering,347,14,0,0.4431314986259584,-0.5621336625253286,0,-2.533577422964754,-0.8711481455668957,-2.7889469457751406,0.2888341874147123,-2.0385900952331295,0.07343916335928569,0.11521037547726846
4-3,4,3,3,S4:Joey Fatone,348,40,5,-0.4876633819203531,-0.5621336625253286,0,-2.3700695778818814,-0.6276229286081555,-1.4532170656981993,0.27771049561137073,-1.4816642912949993,0.10339284572846999,0.1851761695237927
4-3,4,3,3,S4:John Ratzenberger,349,21,0,1.7617575793999,-0.5621336625253286,0,-4.269286166897566,-2.6774818469577277,-4.570201931337457,0.34387251387787204,-3.788326261325103,0.08223541962482324,0.022132517367277088
4-3,4,3,3,S4:Laila Ali,350,44,1,-0.565229621965879,-0.5621336625253286,0,-3.8474858140432073,-2.1101279243804276,-1.721791146828174,0.2779039455553422,-2.5764305725993917,0.06873407281213914,0.07067079921916473
4-3,4,3,3,S4:Leeza Gibbons,351,52,7,1.063661418990166,-0.5621336625253286,0,-2.6684802420722575,-0.9538330508766053,-4.093233939323966,0.3821993854962033,-2.3794595451149885,0.04766064001118294,0.08475247913666846
4-3,4,3,3,S4:Shandi Finnessey,353,10,4,-0.642795862011405,-0.5621336625253286,1,-4.244221653962304,-2.3902592889167025,-3.486965824722344,0.49009784910617354,-3.3825366920965667,0.18896050452142496,0.0328457164537468
4-4,4,3,4,S4:Apolo Anton Ohno,343,35,1,-0.9530608221935088,-0.1981679063115975,0,-2.217453188875713,-0.2491921115657192,-1.2949375134491792,0.2682916824386564,-1.261036184838118,0.12080306853348546,0.22079557034347913
4-4,4,3,4,S4:Billy Ray Cyrus,344,36,5,0.6758302187625363,-0.1981679063115975,0,-4.540839043514756,-2.5681319938408604,-4.382720442848834,0.27701473630604756,-3.899857157622192,0.0998429884044508,0.019843083732905723
4-4,4,3,4,S4:Clyde Drexler,345,22,1,0.5982639787170104,-0.1981679063115975,0,-7.305604779877731,-5.118788701385918,-5.277052035441268,0.3872181655299566,-5.779875076346786,0.15202873272891132,0.003079588126310243
4-4,4,3,4,S4:Heather Mills,346,34,3,0.2104327784893805,-0.1981679063115975,0,-4.143183380658895,-2.063725071727066,-3.3159219388616403,0.35298523424810796,-3.20406343577457,0.16595811847532838,0.03901309453771775
4-4,4,3,4,S4:Ian Ziering,347,14,0,0.4431314986259584,-0.1981679063115975,0,-3.464374866683998,-1.5271690648658034,-2.716218129279249,0.28886895964337755,-2.5918096806155946,0.1241690269281907,0.06966739912159586
4-4,4,3,4,S4:Joey Fatone,348,40,5,-0.4876633819203531,-0.1981679063115975,0,-0.7701446189876253,1.1220571861398159,-1.3804882492023078,0.2770361351538876,-0.35020501300255813,0.059330742923487535,0.41333270684658996
4-4,4,3,4,S4:John Ratzenberger,349,21,0,1.7617575793999,-0.1981679063115975,0,-7.032927773762866,-4.838102387241162,-4.4974731148415605,0.34422813780782124,-5.332113170470002,0.09573255504949357,0.004810590826615507
4-4,4,3,4,S4:Laila Ali,350,44,1,-0.565229621965879,-0.1981679063115975,0,-4.692114710797512,-2.677405760734568,-1.6490623303322816,0.2774908789590841,-3.020116311376379,0.047354039146924376,0.04652531458737952
4-4,4,3,4,S4:Leeza Gibbons,351,52,7,1.063661418990166,-0.1981679063115975,1,-7.384192686916182,-4.891894829190257,-4.020505122828078,0.38235174761056107,-5.267382381016287,0.07365681922088703,0.005130633074994841
4-5,4,3,5,S4:Apolo Anton Ohno,343,35,1,-0.9530608221935088,0.1657978499021333,0,-0.5800780509742114,1.434909911824893,-1.2222086969532866,0.26812747323653086,-0.1656619943110128,0.059121481241454124,0.4586789590896226
4-5,4,3,5,S4:Billy Ray Cyrus,344,36,5,0.6758302187625363,0.1657978499021333,0,-7.263520537648156,-4.93934473874196,-4.309991626352947,0.2770871046469808,-5.358659045130614,0.06292688787589719,0.004685159988029012
4-5,4,3,5,S4:Clyde Drexler,345,22,1,0.5982639787170104,0.1657978499021333,1,-9.23912216763683,-6.513318924822881,-5.2043232189453805,0.3877037887013175,-6.818943928156212,0.05550806991421978,0.0010916813962885336
4-5,4,3,5,S4:Heather Mills,346,34,3,0.2104327784893805,0.1657978499021333,0,-6.040946890596605,-3.605324320208922,-3.243193122365751,0.3530850041812822,-4.0961929118665825,0.10162166249280333,0.016363665169529317
4-5,4,3,5,S4:Ian Ziering,347,14,0,0.4431314986259584,0.1657978499021333,0,-4.382417040006591,-2.3338660755014535,-2.6434893127833576,0.2890748572888451,-3.0386445184773243,0.11506987462029548,0.04571026162231551
4-5,4,3,5,S4:Joey Fatone,348,40,5,-0.4876633819203531,0.1657978499021333,0,-3.7524301502846953,-1.690096422248269,-1.3077594327064164,0.27653902117871454,-2.1671155677355296,0.07557861934619932,0.10274263487996581
4-5,4,3,5,S4:John Ratzenberger,349,21,0,1.7617575793999,0.1657978499021333,0,-6.97159776329918,-4.697888821337333,-4.424744298345675,0.34472688488393566,-5.212074905768005,0.10157208664039127,0.005420807662977566
4-5,4,3,5,S4:Laila Ali,350,44,1,-0.565229621965879,0.1657978499021333,0,-2.1752144656652193,-0.07606246981740379,-1.5763335138363885,0.27725562591394254,-1.3419677610121745,0.12619290570731484,0.20718664722492472
4-6,4,3,6,S4:Apolo Anton Ohno,343,35,1,-0.9530608221935088,0.5297636061158644,0,-1.6862444245324966,0.1806200056251917,-1.1494798804573922,0.2681476574349229,-0.9144729567252012,0.10618048192214509,0.2860854046917583
4-6,4,3,6,S4:Billy Ray Cyrus,344,36,5,0.6758302187625363,0.5297636061158644,0,-5.021295354309816,-3.123033033706051,-4.237262809857052,0.277337830520419,-4.142099040070519,0.11680092833330406,0.015640937739570874
4-6,4,3,6,S4:Heather Mills,346,34,3,0.2104327784893805,0.5297636061158644,1,-4.7298490767879136,-2.602549565348523,-3.170464305869857,0.353324742982131,-3.4283542663286584,0.16179851638377515,0.03142097940995643
4-6,4,3,6,S4:Ian Ziering,347,14,0,0.4431314986259584,0.5297636061158644,0,-4.010867583068043,-2.140487155837962,-2.5707604962874653,0.2894515151676934,-2.872500722743727,0.11009697373455486,0.053529812910197754
4-6,4,3,6,S4:Joey Fatone,348,40,5,-0.4876633819203531,0.5297636061158644,0,-2.356897225573967,-0.4535009906054391,-1.2350306162105218,0.2762201106602279,-1.3326239913306972,0.11740456612724519,0.20872565751890507
4-6,4,3,6,S4:John Ratzenberger,349,21,0,1.7617575793999,0.5297636061158644,0,-6.130400868541527,-4.143434142979875,-4.352015481849776,0.3453681350531811,-4.807853982382177,0.12737136374797906,0.00809923075697754
4-6,4,3,6,S4:Laila Ali,350,44,1,-0.565229621965879,0.5297636061158644,0,-1.6866054140544153,0.22710474845105097,-1.503604697340496,0.2771986391409011,-1.0413261933133875,0.09752783346269606,0.2608941850891158
4-7,4,3,7,S4:Apolo Anton Ohno,343,35,1,-0.9530608221935088,0.8937293623295953,0,-2.9843875379641656,-1.080634480369777,-1.076751063961502,0.2683521934262054,-1.661911355467831,0.08609612873118903,0.159505587040268
4-7,4,3,7,S4:Billy Ray Cyrus,344,36,5,0.6758302187625363,0.8937293623295953,0,-6.623958749123837,-4.4924058058655865,-4.164533993361158,0.2777664309434946,-4.9849903489105225,0.07748863706777244,0.006793378390399381
4-7,4,3,7,S4:Ian Ziering,347,14,0,0.4431314986259584,0.8937293623295953,0,-3.1536501723782027,-1.3178936969886446,-2.498031679791574,0.28999826791615413,-2.340837054932505,0.11426948620324712,0.08779685316549353
4-7,4,3,7,S4:Joey Fatone,348,40,5,-0.4876633819203531,0.8937293623295953,0,-1.5774045971563182,0.33175781644504704,-1.1623017997146308,0.27608002114786234,-0.8464070975834378,0.10610225548562914,0.3001870935076074
4-7,4,3,7,S4:John Ratzenberger,349,21,0,1.7617575793999,0.8937293623295953,1,-5.103011454032324,-3.199166268604739,-4.279286665353892,0.346151096349024,-4.205160820732474,0.14559920923487712,0.014699099834927
4-7,4,3,7,S4:Laila Ali,350,44,1,-0.565229621965879,0.8937293623295953,0,-1.5072074345861648,0.42014749221120445,-1.4308758808446054,0.2773200285363313,-0.8977059216636499,0.0930955779393646,0.2895221592248565
4-8,4,3,8,S4:Apolo Anton Ohno,343,35,1,-0.9530608221935088,1.2576951185433265,0,-1.009188874800854,0.9505177149109139,-1.0040222474656086,0.26874066028545623,-0.4218293012393265,0.08961453477108473,0.39607909738606206
4-8,4,3,8,S4:Billy Ray Cyrus,344,36,5,0.6758302187625363,1.2576951185433265,1,-6.038939445211528,-3.9397403751432236,-4.091805176865268,0.2783720843144844,-4.586410722328901,0.1049162281157479,0.010086589335587362
4-8,4,3,8,S4:Ian Ziering,347,14,0,0.4431314986259584,1.2576951185433265,0,-4.308670297613826,-2.32419291719363,-2.4253028632956797,0.2907141558318994,-2.9466855268854366,0.10138883323263581,0.04989339679831381
4-8,4,3,8,S4:Joey Fatone,348,40,5,-0.4876633819203531,1.2576951185433265,0,-2.105985474773239,-0.12469463350547949,-1.0895729832187402,0.2761190248172848,-1.1034038481027815,0.1252886851436565,0.249102659238237
4-8,4,3,8,S4:Laila Ali,350,44,1,-0.565229621965879,1.2576951185433265,0,-2.6591494327098006,-0.6437444497221044,-1.3581470643487124,0.2776195601149246,-1.516479239060258,0.12570769375557533,0.17998055456528153
4-9,4,3,9,S4:Apolo Anton Ohno,343,35,1,-0.9530608221935088,1.6216608747570571,0,-2.1625558166507424,-0.3187207832980518,-0.9312934309697173,0.26931226208596387,-1.1163098417194186,0.10628461300640199,0.2466964113857142
