event_id,season,week,slot,contestant_id,pi_mean,pi_sd,pi_hdi_low,pi_hdi_high,pi_hdi_width,pi_q025,pi_q975
4-2,4,2,6,S4:John Ratzenberger,0.08981520198158652,0.1200196150816083,1.2028914154438853e-07,0.27904731043381825,0.2790471901446767,0.000674771658002754,0.44696201217745385
4-2,4,2,7,S4:Laila Ali,0.09751389598034851,0.12941556838295196,1.0814620684316917e-07,0.3145585182908994,0.3145584101446926,0.0007407310497130307,0.49981090919457133
4-2,4,2,8,S4:Leeza Gibbons,0.08748968700916743,0.11087016982550381,1.098793971699576e-06,0.27957170803563336,0.27957060924166166,0.0006235413903564196,0.41576900630423663
4-2,4,2,9,S4:Paulina Porizkova,0.08634476152078542,0.11306951220015388,8.570057554205653e-06,0.25646944491497264,0.2564608748574184,0.0008449464763899507,0.4296245250271424
4-2,4,2,10,S4:Shandi Finnessey,0.09105069437693195,0.11906036097608479,3.0170303564600244e-07,0.2906608053441799,0.2906605036411442,0.0006559591483190141,0.4551637417499602
4-3,4,3,0,S4:Apolo Anton Ohno,0.1032814306378797,0.12811802282083354,1.9228254813598916e-06,0.3122685221304397,0.31226659930495837,0.0008955137464808679,0.4902584973790657
4-3,4,3,1,S4:Billy Ray Cyrus,0.09775772599117022,0.12271401411451152,1.518837294820128e-07,0.30201793388259873,0.30201778199886925,0.0006799687805631347,0.4773408646779396
4-3,4,3,2,S4:Clyde Drexler,0.09967941008290732,0.128931592584376,8.978577430072826e-08,0.3081039139226788,0.30810382413690446,0.0006352425397483948,0.48721521060536543
4-3,4,3,3,S4:Heather Mills,0.09963062746323813,0.12607656365166853,1.4085708128937327e-07,0.3167209470012743,0.316720806144193,0.0006519614926966148,0.46530308123978253
4-3,4,3,4,S4:Ian Ziering,0.10149962308659638,0.1278017051532639,5.658516261799889e-06,0.3110682718470076,0.3110626133307458,0.0006975637808068685,0.4782051914472659
4-3,4,3,5,S4:Joey Fatone,0.10848119629257955,0.1357689189587201,3.278059977372931e-07,0.33681735680998526,0.3368170290039875,0.0009383061072572925,0.5261140136182698
4-3,4,3,6,S4:John Ratzenberger,0.09532526900149148,0.11614524273118336,1.3519204000892775e-07,0.29709710374884224,0.29709696855680223,0.0006535406303018517,0.4525988908509548
4-3,4,3,7,S4:Laila Ali,0.10357810608011007,0.13066245205584678,1.5589824287012197e-08,0.32457551908075405,0.3245755034909298,0.0010163865800778072,0.5012963370656466
4-3,4,3,8,S4:Leeza Gibbons,0.09741978938244125,0.12337531855046868,4.261856460584817e-08,0.28979154014417313,0.2897914975256085,0.0007954690201342052,0.4877325880935508
4-3,4,3,9,S4:Shandi Finnessey,0.09334682198158589,0.11659200967493617,2.697149657856445e-07,0.2876349425932212,0.2876346728782554,0.000690646116288318,0.4388841034566513
4-4,4,4,0,S4:Apolo Anton Ohno,0.11628740817012023,0.13901466440576726,1.84525498617247e-06,0.3598055932675486,0.3598037480125624,0.0010763502494357403,0.5380379422638083
4-4,4,4,1,S4:Billy Ray Cyrus,0.10806061039491055,0.13310112582826086,8.900656808064905e-07,0.33463697178680885,0.334636081721128,0.0006525281690897266,0.5190143741299423
4-4,4,4,2,S4:Clyde Drexler,0.11060777693189422,0.1375210863321369,1.4028280015454275e-07,0.34062047369374965,0.3406203334109495,0.0007967548644361346,0.517159451801325
4-4,4,4,3,S4:Heather Mills,0.10956085115601485,0.13522687299550054,1.4063594714781475e-07,0.3389543665820624,0.33895422594611524,0.0007589430642348385,0.5123646515963125
4-4,4,4,4,S4:Ian Ziering,0.11076645405216158,0.13675541706902905,1.4784053456560578e-06,0.3468634461724546,0.346861967767109,0.0007060182866392272,0.5309096610861194
4-4,4,4,5,S4:Joey Fatone,0.11629242533339533,0.13924541123644085,5.0751005415110427e-08,0.36414407658720577,0.36414402583620037,0.0007694103991807818,0.5466548326062162
4-4,4,4,6,S4:John Ratzenberger,0.10735550713356733,0.1319869562212573,9.503948681091615e-07,0.3221739064139187,0.3221729560190506,0.0009743341633220725,0.5150741806417063
4-4,4,4,7,S4:Laila Ali,0.11919265218592764,0.14676623708434985,2.1076766678928897e-07,0.39235854908439816,0.3923583383167314,0.0009474740148122401,0.585160870412169
4-4,4,4,8,S4:Leeza Gibbons,0.10187631464200826,0.12102514925327316,4.2848764112557225e-08,0.3020295077612682,0.3020294649125041,0.000733797203840977,0.43878755570940636
4-5,4,5,0,S4:Apolo Anton Ohno,0.12919905004247192,0.1489933182779322,5.634979365329652e-06,0.392778338300551,0.39277270332118563,0.0014244869876657627,0.5946462191000681
4-5,4,5,1,S4:Billy Ray Cyrus,0.12118760583906266,0.14038578262150825,8.799337023298187e-07,0.37747605892124936,0.377475178987547,0.0010263161992719164,0.5556345263103123
4-5,4,5,2,S4:Clyde Drexler,0.11600129935008233,0.136306864791805,6.4945784599404594e-09,0.34273007466973626,0.3427300681751578,0.000985409707400065,0.5336591031440703
4-5,4,5,3,S4:Heather Mills,0.12029041248510905,0.13856533930140474,3.53140031562126e-07,0.36131250907405743,0.3613121559340259,0.001006887861600207,0.5426247771493143
4-5,4,5,4,S4:Ian Ziering,0.1259923107600747,0.15020367615926455,7.729702478373569e-07,0.3927339503691003,0.39273317739885244,0.0011553168230975827,0.6079708383586743
4-5,4,5,5,S4:Joey Fatone,0.13460956702421076,0.15545223966119268,6.478645318351552e-07,0.41004785325695436,0.4100472053924225,0.0013745702919301982,0.611231456565085
4-5,4,5,6,S4:John Ratzenberger,0.12007137156564787,0.1374092389362256,3.4075203025041165e-06,0.36679937097832016,0.3667959634580177,0.0008925886009987752,0.518935159642475
4-5,4,5,7,S4:Laila Ali,0.13264838293334072,0.15387668242492786,7.644254996754353e-07,0.4233509458310313,0.4233501814055316,0.001305076584644521,0.621398611061508
4-6,4,6,0,S4:Apolo Anton Ohno,0.1463111712342463,0.16153321151965552,2.7883428935914537e-07,0.45401272662248693,0.45401244778819755,0.0013363869430915746,0.6466728101463363
4-6,4,6,1,S4:Billy Ray Cyrus,0.1388551525984264,0.15905192457058484,7.771928917229532e-07,0.44028495974593873,0.440284182553047,0.0011787932420909016,0.6371299116982256
4-6,4,6,2,S4:Heather Mills,0.12882765536454088,0.14199044797841065,3.4832254734616766e-07,0.37825794666662144,0.3782575983440741,0.0010871797134320276,0.5398513866514538
4-6,4,6,3,S4:Ian Ziering,0.14437840625361564,0.16098669576274804,2.9608251128736895e-08,0.4448004835254197,0.44480045391716855,0.0009764511764260121,0.6407921673064921
4-6,4,6,4,S4:Joey Fatone,0.15083244470779358,0.1700468017802387,2.449986860513737e-07,0.47924891556911675,0.4792486705704307,0.0014686070159423534,0.6805412081782289
4-6,4,6,5,S4:John Ratzenberger,0.1407038320725165,0.15735616539486044,6.090268437867027e-08,0.43201181256709964,0.43201175166441524,0.001120411853739802,0.6159058148784744
4-6,4,6,6,S4:Laila Ali,0.1500913377688608,0.16580678514613326,2.6815177282132643e-06,0.4548742539878584,0.4548715724701302,0.0015561809323957367,0.6607952478146286
4-7,4,7,0,S4:Apolo Anton Ohno,0.173627633800051,0.17931588576723742,8.041518485133999e-06,0.5199926046479043,0.5199845631294192,0.001988853824128293,0.7070693700028259
4-7,4,7,1,S4:Billy Ray Cyrus,0.16009739769689654,0.1734484060212279,1.2255454996998523e-08,0.49060472935122307,0.4906047170957681,0.00102783712342131,0.6698044592941037
4-7,4,7,2,S4:Ian Ziering,0.1663964443859151,0.17618327227893857,2.7044890667533687e-07,0.5141515243170794,0.5141512538681727,0.001156223382027211,0.6944019314282213
4-7,4,7,3,S4:Joey Fatone,0.17409449718716785,0.18187175157722774,4.275397611761185e-07,0.5306376170777902,0.5306371895380291,0.0016323467717722572,0.7203393958542291
4-7,4,7,4,S4:John Ratzenberger,0.15150674906770256,0.1632649348940407,3.300920081643101e-09,0.4471627665151032,0.44716276321418313,0.0011487494304495756,0.6370767085368321
4-7,4,7,5,S4:Laila Ali,0.1742772778622669,0.18288810675307207,6.126215151830068e-07,0.5273651705553666,0.5273645579338514,0.0015387497699388987,0.7201784275998334
4-8,4,8,0,S4:Apolo Anton Ohno,0.2065653783897123,0.20093026658716556,6.847801131077014e-08,0.6136380420383617,0.6136379735603504,0.0025051500706760343,0.78506527160343
4-8,4,8,1,S4:Billy Ray Cyrus,0.18235733821546676,0.18385105657389542,1.116851715230189e-06,0.5233332101669645,0.5233320933152493,0.001485117331995769,0.7194083757891888
4-8,4,8,2,S4:Ian Ziering,0.192507296198263,0.19134239835490782,1.110628871239885e-06,0.5640551256366647,0.5640540150077935,0.001552597727694093,0.7606713712126576
4-8,4,8,3,S4:Joey Fatone,0.21122373526762783,0.20744984491658283,6.109603012978902e-07,0.626802998075816,0.6268023871155146,0.0020497843144017015,0.818383809454446
4-8,4,8,4,S4:Laila Ali,0.20734625192893003,0.20470859675433462,1.1890994904912022e-05,0.6195206053192964,0.6195087143243915,0.0021212360227288495,0.8079691523970156
4-9,4,9,0,S4:Apolo Anton Ohno,0.24987876308644905,0.22138031698457725,5.828919249223137e-06,0.7081468338638021,0.7081410049445528,0.0034162103386109676,0.8451434659259097
4-9,4,9,1,S4:Ian Ziering,0.22871031983057685,0.20842324338987445,1.5533972668583e-05,0.6577066664656841,0.6576911324930155,0.0022643502757562005,0.7984990098236664
4-9,4,9,2,S4:Joey Fatone,0.2561324400052204,0.22990534922211892,3.5079956863419137e-07,0.7299997854756383,0.7299994346760696,0.002631453040465057,0.8705634205122473
4-9,4,9,3,S4:Laila Ali,0.2652784770777536,0.23373373419976282,6.63706427598228e-06,0.7362845181781863,0.7362778811139103,0.0034049500614232145,0.8751977420984559
4-10,4,10,0,S4:Apolo Anton Ohno,0.3331150132782809,0.25638518474112915,3.680109632933278e-05,0.8315958384711724,0.831559037374843,0.00432110475685385,0.931985710384148
4-10,4,10,1,S4:Joey Fatone,0.33207937220358497,0.25470989333156424,6.60004843605251e-07,0.8204492911714073,0.8204486311665637,0.004115449968142099,0.9360779424689752
4-10,4,10,2,S4:Laila Ali,0.3348056145181342,0.2599074456628752,2.0788724373177463e-07,0.8319364046884626,0.8319361968012189,0.004104108082112418,0.9390364724399247
5-1,5,1,0,S5:Albert Reed,0.0799781091577124,0.10597995795502345,9.321248166968636e-07,0.24310589367482688,0.24310496155001018,0.0005121251892424654,0.3798935509919445
5-1,5,1,1,S5:Cameron Mathison,0.08241216915505763,0.11044533444939998,3.4501349551125792e-06,0.24845006756340174,0.24844661742844662,0.0006421034555175243,0.39974294291948886
5-1,5,1,2,S5:Floyd Mayweather Jr. ,0.0783157117763023,0.0987274181012208,1.5291266691397807e-06,0.23291156545985905,0.2329100363331899,0.000535760839435203,0.3644326700725122
5-1,5,1,3,S5:Helio Castroneves,0.09171547789542098,0.12130474489347844,5.201016099699698e-07,0.2885116192623541,0.28851109916074413,0.0006195024226480125,0.4368231682530812
5-1,5,1,4,S5:Jane Seymour,0.08174655581259056,0.11243036044714308,1.1166264973077312e-06,0.24602313832040848,0.24602202169391119,0.0004995919676404651,0.4148939987971861
5-1,5,1,5,S5:Jennie Garth,0.08489571906320295,0.11481830916961192,1.0933499936220495e-06,0.256877472731203,0.2568763793812094,0.0006141346013583207,0.41767274028511353
5-1,5,1,6,S5:Josie Maran,0.0789185078747816,0.10453131730225133,3.1584394923136925e-07,0.238792264593394,0.23879194874944476,0.0005744248946554665,0.3853502298054487
5-1,5,1,7,S5:Marie Osmond,0.09191243505308254,0.12413022838022682,1.032493651332915e-06,0.298118725783938,0.29811769329028664,0.0007116194375300502,0.468992082898666
5-1,5,1,8,S5:Mark Cuban,0.08133428179802303,0.1058949917970857,8.950284844303458e-07,0.25671197253247785,0.2567110775039934,0.0006699895430115977,0.3907985670372899
5-1,5,1,9,S5:Mel B,0.0872555751348009,0.1150641923692306,3.0604211265992776e-06,0.27170875117153437,0.2717056907504078,0.0007719484952477061,0.44990788455198333
5-1,5,1,10,S5:Sabrina Bryan,0.08106755556078178,0.10858161806246848,2.1194591181389705e-07,0.25888160644692415,0.25888139450101233,0.0006189495615725331,0.3914858128838585
5-1,5,1,11,S5:Wayne Newton,0.08044790171824336,0.10679769541699119,3.153816744674124e-07,0.2426608401400536,0.24266052475837913,0.0006013987707018321,0.3799982924487918
5-2,5,2,0,S5:Albert Reed,0.08528870156962151,0.10708309223224623,3.280137625938635e-07,0.25584912035915053,0.25584879234538793,0.0006174586484376652,0.3951437779517062
5-2,5,2,1,S5:Cameron Mathison,0.08613526559552176,0.11067407601261818,4.2131726220892685e-06,0.25655837569085416,0.25655416251823204,0.0006872217441047564,0.4063441262166625
5-2,5,2,2,S5:Floyd Mayweather Jr. ,0.08740098499955419,0.11578444737346441,3.127335388426177e-06,0.26180116171310164,0.2617980343777132,0.0005995375947206234,0.4324804347844838
5-2,5,2,3,S5:Helio Castroneves,0.10071418438004619,0.13229525053771177,2.614292203001654e-07,0.3208008481170003,0.32080058668778,0.0007190604740264263,0.5172783209054933
5-2,5,2,4,S5:Jane Seymour,0.08877995306705662,0.1142000491382374,8.435724585111548e-07,0.28050766565399443,0.28050682208153593,0.0007163742403065872,0.4164334488187117
5-2,5,2,5,S5:Jennie Garth,0.09215037768230112,0.11755125961190592,1.5908839922653854e-06,0.2763367122480489,0.27633512136405664,0.0007146479429000164,0.4359106932271115
5-2,5,2,6,S5:Marie Osmond,0.09797455111841327,0.1297407126536008,2.2138312623133823e-06,0.3088823008027278,0.3088800869714655,0.0008514410617187154,0.49836519636262794
5-2,5,2,7,S5:Mark Cuban,0.09022570986301098,0.11791882270481018,1.1310873335312902e-06,0.2721644357550855,0.27216330466775196,0.0006882056867456964,0.445214905444973
5-2,5,2,8,S5:Mel B,0.09412956612324154,0.11861083780666654,3.091260806756476e-06,0.2971205685686421,0.29711747730783533,0.0008688264371582255,0.4515898769659925
5-2,5,2,9,S5:Sabrina Bryan,0.08976769244698837,0.11709601023486163,1.806636825507134e-07,0.27616199304548733,0.27616181238180476,0.0006642990465997286,0.4506266044445046
5-2,5,2,10,S5:Wayne Newton,0.08743301315424444,0.10987680870146714,1.3359607594924307e-06,0.2711168999181583,0.2711155639573988,0.0006750587277789282,0.41756381371052465
5-3,5,3,0,S5:Cameron Mathison,0.09706413139674172,0.12347654564712104,3.3689990883371796e-06,0.30489123949687275,0.30488787049778443,0.000728807695591462,0.44579393842160475
5-3,5,3,1,S5:Floyd Mayweather Jr. ,0.09548658986928694,0.11923150091501084,2.3280081485641926e-09,0.2903580731544225,0.29035807082641435,0.0008691008286731884,0.44104195946774905
5-3,5,3,2,S5:Helio Castroneves,0.10828605422528034,0.14137075507883948,3.923355643542735e-07,0.3449941632627405,0.34499377092717615,0.0007771033488236011,0.5533025317735216
5-3,5,3,3,S5:Jane Seymour,0.09635811567126006,0.1229835476446546,1.7732313429457955e-07,0.3008075963055836,0.30080741898244934,0.0008324672711820055,0.4517879558602709
5-3,5,3,4,S5:Jennie Garth,0.09833125845458988,0.12358202359533638,2.7952062287432084e-06,0.29862224629406536,0.2986194510878366,0.0007032850110511225,0.47883955653201654
5-3,5,3,5,S5:Marie Osmond,0.10676262284197474,0.13201735813714421,5.16140302171669e-08,0.33834221761921035,0.33834216600518013,0.0009192191436732535,0.5129713604425407
5-3,5,3,6,S5:Mark Cuban,0.10218469934214675,0.13276801902030383,3.7657009970699674e-06,0.32846923789479543,0.32846547219379835,0.0006119570119379685,0.509498208253004
5-3,5,3,7,S5:Mel B,0.10803382597696415,0.13837665971630475,1.2071753170949004e-05,0.3508149978763585,0.35080292612318753,0.0008973064874123252,0.5233362035597634
5-3,5,3,8,S5:Sabrina Bryan,0.09752574843795504,0.12539869849443888,1.9640413291939248e-08,0.3090573528077558,0.3090573331673425,0.0008736853784874829,0.4617767922811024
5-3,5,3,9,S5:Wayne Newton,0.08996695378380039,0.11163891941743716,1.093487747967299e-06,0.27436809869905227,0.2743670052113043,0.0007252946185873115,0.40764225036909296
5-4,5,4,0,S5:Cameron Mathison,0.10528483883643867,0.126908706213377,3.3565188522608575e-06,0.31425656283133796,0.3142532063124857,0.0008770303820039031,0.4941980010245785
5-4,5,4,1,S5:Floyd Mayweather Jr. ,0.10038373049115198,0.11972580251661293,6.580053856490924e-07,0.30027416640467425,0.3002735083992886,0.0009286392819995541,0.44539514837586697
5-4,5,4,2,S5:Helio Castroneves,0.12411801203549111,0.15296355558582758,7.838262059990848e-06,0.40999731536959455,0.4099894771075346,0.0009115896000226842,0.5942898644182881
5-4,5,4,3,S5:Jane Seymour,0.10775782728261325,0.12972692910396932,1.2257806088144871e-06,0.3322397135027945,0.3322384877221857,0.000866298983119237,0.5038122483784836
5-4,5,4,4,S5:Jennie Garth,0.10920958026690272,0.13071684832266375,7.863775824982771e-07,0.3285447212896245,0.328543934912042,0.0008234265005205018,0.5091599148246012
5-4,5,4,5,S5:Marie Osmond,0.11656133108971801,0.1380563013435578,7.687638316376326e-06,0.3546030579212677,0.3545953702829513,0.0009491761313540288,0.524930446954757
5-4,5,4,6,S5:Mark Cuban,0.1099822908637148,0.1370398855405438,2.570758256967424e-06,0.3487450737227701,0.3487425029645131,0.0008820606164356425,0.53094712189326
5-4,5,4,7,S5:Mel B,0.11823932465253129,0.1421265269867324,6.656161006460923e-07,0.37601697550348917,0.37601630988738854,0.0009713914897111456,0.545785544256671
5-4,5,4,8,S5:Sabrina Bryan,0.10846306448143815,0.13321196981158348,4.8145122034562827e-08,0.33156518320999295,0.3315651350648709,0.0009661557009296737,0.49088133228782
5-5,5,5,0,S5:Cameron Mathison,0.12049651381481695,0.14336468220937462,1.3756193847032087e-06,0.3679334785633852,0.3679321029440005,0.0010562386929229295,0.5767409308724551
5-5,5,5,1,S5:Helio Castroneves,0.13272831228479623,0.1538703363709263,1.0389002716354909e-06,0.41208236478896243,0.4120813258886908,0.0011578051419755943,0.6057882390175712
5-5,5,5,2,S5:Jane Seymour,0.1210682943780053,0.14334293829513461,1.10598055609385e-07,0.3780579450240376,0.378057834425982,0.0011663701749387606,0.5624770086033295
5-5,5,5,3,S5:Jennie Garth,0.12413520749947897,0.14390812261108626,2.1573395561193033e-06,0.38171982945629485,0.38171767211673874,0.0010668045362319824,0.5749597267545699
5-5,5,5,4,S5:Marie Osmond,0.13339758955016046,0.1556124221667844,6.54699785895943e-07,0.41171270595283077,0.4117120512530449,0.001406670424189126,0.6078924396528257
5-5,5,5,5,S5:Mark Cuban,0.11534539943711002,0.13042172657601292,4.328207426208533e-06,0.3496072373459941,0.3496029091385679,0.0010771112830383345,0.4804823652276415
5-5,5,5,6,S5:Mel B,0.129213042774268,0.14787306356115318,9.561198551804282e-08,0.4047302542269252,0.4047301586149397,0.0010993267831493473,0.5852664410599331
5-5,5,5,7,S5:Sabrina Bryan,0.12361564026136404,0.14386048080983024,8.225485768446955e-07,0.3768848127058511,0.37688399015727425,0.0011393272891586867,0.5530533754945447
5-6,5,6,0,S5:Cameron Mathison,0.13722424643963047,0.15242016621063667,3.4106031814602866e-06,0.4081022983052714,0.4080988877020899,0.0012220448037389502,0.6140914976952957
5-6,5,6,1,S5:Helio Castroneves,0.15391484668474656,0.17267726907533015,4.3015682152088535e-08,0.48641547520450484,0.4864154321888227,0.0014732486331365247,0.6939851088809657
