event_id,season,week,next_week,delta_week,terminal,n_active,elim_count,rule_mode,is_judges_save,active_ids,eliminated_ids,eliminated_indices,J_total_by_active,J_pct_by_active
21-2,21,2,3.0,1.0,False,13,3,percent,False,"[""S21:Alek Skarlatos"", ""S21:Alexa PenaVega"", ""S21:Andy Grammer"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Chaka Khan"", ""S21:Gary Busey"", ""S21:Hayes Grier"", ""S21:Kim Zolciak-Biermann"", ""S21:Nick Carter"", ""S21:Paula Deen"", ""S21:Tamar Braxton"", ""S21:Victor Espinoza""]","[""S21:Chaka Khan"", ""S21:Kim Zolciak-Biermann"", ""S21:Victor Espinoza""]","[5, 8, 12]","[22.5, 23.0, 22.0, 24.0, 22.5, 15.0, 16.5, 22.5, 18.5, 22.5, 18.5, 24.5, 18.5]","[0.08317929759704251, 0.08502772643253234, 0.08133086876155268, 0.08872458410351201, 0.08317929759704251, 0.05545286506469501, 0.06099815157116451, 0.08317929759704251, 0.06839186691312385, 0.08317929759704251, 0.06839186691312385, 0.09057301293900184, 0.06839186691312385]"
21-3,21,3,4.0,1.0,False,10,0,percent,False,"[""S21:Alek Skarlatos"", ""S21:Alexa PenaVega"", ""S21:Andy Grammer"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Gary Busey"", ""S21:Hayes Grier"", ""S21:Nick Carter"", ""S21:Paula Deen"", ""S21:Tamar Braxton""]",[],[],"[33.0, 36.0, 29.0, 32.0, 31.0, 25.0, 30.0, 36.0, 20.0, 33.0]","[0.10819672131147541, 0.1180327868852459, 0.09508196721311475, 0.10491803278688525, 0.10163934426229508, 0.08196721311475409, 0.09836065573770492, 0.1180327868852459, 0.06557377049180328, 0.10819672131147541]"
21-4,21,4,5.0,1.0,False,10,1,percent,False,"[""S21:Alek Skarlatos"", ""S21:Alexa PenaVega"", ""S21:Andy Grammer"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Gary Busey"", ""S21:Hayes Grier"", ""S21:Nick Carter"", ""S21:Paula Deen"", ""S21:Tamar Braxton""]","[""S21:Gary Busey""]",[5],"[24.0, 21.0, 23.0, 28.0, 25.0, 16.0, 27.0, 27.0, 18.0, 27.0]","[0.1016949152542373, 0.08898305084745763, 0.09745762711864407, 0.11864406779661017, 0.1059322033898305, 0.06779661016949153, 0.11440677966101695, 0.11440677966101695, 0.07627118644067797, 0.11440677966101695]"
21-5,21,5,6.0,1.0,False,9,0,percent,False,"[""S21:Alek Skarlatos"", ""S21:Alexa PenaVega"", ""S21:Andy Grammer"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Hayes Grier"", ""S21:Nick Carter"", ""S21:Paula Deen"", ""S21:Tamar Braxton""]",[],[],"[29.0, 40.0, 36.0, 37.0, 39.0, 30.0, 35.0, 26.0, 29.0]","[0.09634551495016612, 0.132890365448505, 0.11960132890365449, 0.12292358803986711, 0.12956810631229235, 0.09966777408637874, 0.11627906976744186, 0.08637873754152824, 0.09634551495016612]"
21-6,21,6,7.0,1.0,False,9,1,percent,False,"[""S21:Alek Skarlatos"", ""S21:Alexa PenaVega"", ""S21:Andy Grammer"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Hayes Grier"", ""S21:Nick Carter"", ""S21:Paula Deen"", ""S21:Tamar Braxton""]","[""S21:Paula Deen""]",[7],"[30.0, 30.0, 40.0, 40.0, 38.0, 32.0, 39.0, 24.0, 40.0]","[0.09584664536741214, 0.09584664536741214, 0.12779552715654952, 0.12779552715654952, 0.12140575079872204, 0.10223642172523961, 0.12460063897763578, 0.07667731629392971, 0.12779552715654952]"
21-7,21,7,8.0,1.0,False,8,1,percent,False,"[""S21:Alek Skarlatos"", ""S21:Alexa PenaVega"", ""S21:Andy Grammer"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Hayes Grier"", ""S21:Nick Carter"", ""S21:Tamar Braxton""]","[""S21:Hayes Grier""]",[5],"[26.5, 27.5, 28.0, 29.0, 28.0, 28.0, 27.0, 27.0]","[0.11990950226244344, 0.1244343891402715, 0.12669683257918551, 0.13122171945701358, 0.12669683257918551, 0.12669683257918551, 0.12217194570135746, 0.12217194570135746]"
21-8,21,8,9.0,1.0,False,7,1,percent,False,"[""S21:Alek Skarlatos"", ""S21:Alexa PenaVega"", ""S21:Andy Grammer"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Nick Carter"", ""S21:Tamar Braxton""]","[""S21:Andy Grammer""]",[2],"[25.0, 26.9998, 23.9998, 28.0, 28.9998, 33.0, 28.0]","[0.12886637793725134, 0.13917465724120795, 0.1237106918887378, 0.1443303432897215, 0.14948396747618806, 0.17010361887717176, 0.1443303432897215]"
21-9,21,9,10.0,1.0,False,6,2,percent,False,"[""S21:Alek Skarlatos"", ""S21:Alexa PenaVega"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Nick Carter"", ""S21:Tamar Braxton""]","[""S21:Alexa PenaVega"", ""S21:Tamar Braxton""]","[1, 5]","[25.5, 30.0, 30.0, 27.0, 27.5, 24.5]","[0.15501519756838905, 0.182370820668693, 0.182370820668693, 0.1641337386018237, 0.16717325227963525, 0.14893617021276595]"
21-10,21,10,11.0,1.0,False,4,0,percent,False,"[""S21:Alek Skarlatos"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Nick Carter""]",[],[],"[28.5, 31.5, 31.5, 27.0]","[0.24050632911392406, 0.26582278481012656, 0.26582278481012656, 0.22784810126582278]"
21-11,21,11,,,True,4,0,percent,False,"[""S21:Alek Skarlatos"", ""S21:Bindi Irwin"", ""S21:Carlos PenaVega"", ""S21:Nick Carter""]",[],[],"[27.999899999999997, 30.0, 30.0, 30.0]","[0.23728748922668577, 0.25423750359110475, 0.25423750359110475, 0.25423750359110475]"
22-1,22,1,2.0,1.0,False,12,0,percent,False,"[""S22:Antonio Brown"", ""S22:Doug Flutie"", ""S22:Geraldo Rivera"", ""S22:Ginger Zee"", ""S22:Jodie Sweetin"", ""S22:Kim Fields"", ""S22:Marla Maples"", ""S22:Mischa Barton"", ""S22:Nyle DiMarco"", ""S22:Paige VanZant"", ""S22:Von Miller"", ""S22:Wanya Morris""]",[],[],"[21.0, 15.0, 13.0, 23.0, 20.0, 20.0, 21.0, 16.0, 23.0, 21.0, 21.0, 23.0]","[0.08860759493670886, 0.06329113924050633, 0.05485232067510549, 0.0970464135021097, 0.08438818565400844, 0.08438818565400844, 0.08860759493670886, 0.06751054852320675, 0.0970464135021097, 0.08860759493670886, 0.08860759493670886, 0.0970464135021097]"
22-2,22,2,3.0,1.0,False,12,1,percent,False,"[""S22:Antonio Brown"", ""S22:Doug Flutie"", ""S22:Geraldo Rivera"", ""S22:Ginger Zee"", ""S22:Jodie Sweetin"", ""S22:Kim Fields"", ""S22:Marla Maples"", ""S22:Mischa Barton"", ""S22:Nyle DiMarco"", ""S22:Paige VanZant"", ""S22:Von Miller"", ""S22:Wanya Morris""]","[""S22:Geraldo Rivera""]",[2],"[19.0, 20.0, 13.0, 21.0, 21.0, 19.0, 20.0, 15.0, 20.0, 24.0, 20.0, 24.0]","[0.08050847457627118, 0.0847457627118644, 0.05508474576271186, 0.08898305084745763, 0.08898305084745763, 0.08050847457627118, 0.0847457627118644, 0.0635593220338983, 0.0847457627118644, 0.1016949152542373, 0.0847457627118644, 0.1016949152542373]"
22-3,22,3,4.0,1.0,False,11,1,percent,False,"[""S22:Antonio Brown"", ""S22:Doug Flutie"", ""S22:Ginger Zee"", ""S22:Jodie Sweetin"", ""S22:Kim Fields"", ""S22:Marla Maples"", ""S22:Mischa Barton"", ""S22:Nyle DiMarco"", ""S22:Paige VanZant"", ""S22:Von Miller"", ""S22:Wanya Morris""]","[""S22:Mischa Barton""]",[6],"[20.0, 20.0, 21.0, 23.0, 22.0, 21.0, 18.0, 25.0, 23.0, 20.0, 24.0]","[0.08438818565400844, 0.08438818565400844, 0.08860759493670886, 0.0970464135021097, 0.09282700421940929, 0.08860759493670886, 0.0759493670886076, 0.10548523206751055, 0.0970464135021097, 0.08438818565400844, 0.10126582278481013]"
22-4,22,4,5.0,1.0,False,10,1,percent,False,"[""S22:Antonio Brown"", ""S22:Doug Flutie"", ""S22:Ginger Zee"", ""S22:Jodie Sweetin"", ""S22:Kim Fields"", ""S22:Marla Maples"", ""S22:Nyle DiMarco"", ""S22:Paige VanZant"", ""S22:Von Miller"", ""S22:Wanya Morris""]","[""S22:Marla Maples""]",[5],"[35.0, 24.0, 36.0, 27.0, 32.0, 28.0, 34.0, 36.0, 32.0, 35.0]","[0.109717868338558, 0.07523510971786834, 0.11285266457680251, 0.08463949843260188, 0.10031347962382445, 0.0877742946708464, 0.10658307210031348, 0.11285266457680251, 0.10031347962382445, 0.109717868338558]"
22-5,22,5,6.0,1.0,False,9,0,percent,False,"[""S22:Antonio Brown"", ""S22:Doug Flutie"", ""S22:Ginger Zee"", ""S22:Jodie Sweetin"", ""S22:Kim Fields"", ""S22:Nyle DiMarco"", ""S22:Paige VanZant"", ""S22:Von Miller"", ""S22:Wanya Morris""]",[],[],"[26.0, 28.0, 32.0, 35.0, 28.0, 37.0, 31.0, 29.0, 30.0]","[0.09420289855072464, 0.10144927536231885, 0.11594202898550725, 0.12681159420289856, 0.10144927536231885, 0.13405797101449277, 0.11231884057971014, 0.10507246376811594, 0.10869565217391304]"
22-6,22,6,7.0,1.0,False,9,1,percent,False,"[""S22:Antonio Brown"", ""S22:Doug Flutie"", ""S22:Ginger Zee"", ""S22:Jodie Sweetin"", ""S22:Kim Fields"", ""S22:Nyle DiMarco"", ""S22:Paige VanZant"", ""S22:Von Miller"", ""S22:Wanya Morris""]","[""S22:Doug Flutie""]",[1],"[27.0, 21.0, 24.0, 25.0, 24.0, 25.0, 28.0, 24.0, 29.0]","[0.11894273127753303, 0.09251101321585903, 0.10572687224669604, 0.11013215859030837, 0.10572687224669604, 0.11013215859030837, 0.12334801762114538, 0.10572687224669604, 0.1277533039647577]"
22-7,22,7,8.0,1.0,False,8,2,percent,False,"[""S22:Antonio Brown"", ""S22:Ginger Zee"", ""S22:Jodie Sweetin"", ""S22:Kim Fields"", ""S22:Nyle DiMarco"", ""S22:Paige VanZant"", ""S22:Von Miller"", ""S22:Wanya Morris""]","[""S22:Kim Fields"", ""S22:Von Miller""]","[3, 6]","[26.0, 27.5, 25.5, 26.0, 28.0, 27.5, 26.0, 27.5]","[0.12149532710280374, 0.12850467289719625, 0.1191588785046729, 0.12149532710280374, 0.1308411214953271, 0.12850467289719625, 0.12149532710280374, 0.12850467289719625]"
22-8,22,8,9.0,1.0,False,6,1,percent,False,"[""S22:Antonio Brown"", ""S22:Ginger Zee"", ""S22:Jodie Sweetin"", ""S22:Nyle DiMarco"", ""S22:Paige VanZant"", ""S22:Wanya Morris""]","[""S22:Jodie Sweetin""]",[2],"[27.0, 30.0, 30.0, 29.0, 28.0, 25.0]","[0.15976331360946747, 0.17751479289940827, 0.17751479289940827, 0.17159763313609466, 0.16568047337278108, 0.14792899408284024]"
22-9,22,9,10.0,1.0,False,5,2,percent,False,"[""S22:Antonio Brown"", ""S22:Ginger Zee"", ""S22:Nyle DiMarco"", ""S22:Paige VanZant"", ""S22:Wanya Morris""]","[""S22:Antonio Brown"", ""S22:Wanya Morris""]","[0, 4]","[27.5, 28.0, 28.5, 29.5, 30.0]","[0.1916376306620209, 0.1951219512195122, 0.1986062717770035, 0.20557491289198607, 0.20905923344947736]"
22-10,22,10,,,True,3,0,percent,False,"[""S22:Ginger Zee"", ""S22:Nyle DiMarco"", ""S22:Paige VanZant""]",[],[],"[28.3332, 28.9998, 29.666600000000003]","[0.3256704628527028, 0.3333325670462853, 0.340996970101012]"
23-1,23,1,2.0,1.0,False,13,0,percent,False,"[""S23:Amber Rose"", ""S23:Babyface"", ""S23:Calvin Johnson Jr."", ""S23:Jake T. Austin"", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez"", ""S23:Marilu Henner"", ""S23:Maureen McCormick"", ""S23:Rick Perry"", ""S23:Ryan Lochte"", ""S23:Terra Jole"", ""S23:Vanilla Ice""]",[],[],"[24.0, 26.0, 26.0, 22.0, 31.0, 27.0, 31.0, 27.0, 22.0, 20.0, 24.0, 25.0, 25.0]","[0.07272727272727272, 0.07878787878787878, 0.07878787878787878, 0.06666666666666667, 0.09393939393939393, 0.08181818181818182, 0.09393939393939393, 0.08181818181818182, 0.06666666666666667, 0.06060606060606061, 0.07272727272727272, 0.07575757575757576, 0.07575757575757576]"
23-2,23,2,3.0,1.0,False,13,1,percent,False,"[""S23:Amber Rose"", ""S23:Babyface"", ""S23:Calvin Johnson Jr."", ""S23:Jake T. Austin"", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez"", ""S23:Marilu Henner"", ""S23:Maureen McCormick"", ""S23:Rick Perry"", ""S23:Ryan Lochte"", ""S23:Terra Jole"", ""S23:Vanilla Ice""]","[""S23:Jake T. Austin""]",[3],"[24.0, 30.0, 28.0, 24.0, 29.0, 29.0, 32.0, 27.0, 26.0, 22.0, 24.0, 31.0, 26.0]","[0.06818181818181818, 0.08522727272727272, 0.07954545454545454, 0.06818181818181818, 0.08238636363636363, 0.08238636363636363, 0.09090909090909091, 0.07670454545454546, 0.07386363636363637, 0.0625, 0.06818181818181818, 0.08806818181818182, 0.07386363636363637]"
23-3,23,3,4.0,1.0,False,12,1,percent,False,"[""S23:Amber Rose"", ""S23:Babyface"", ""S23:Calvin Johnson Jr."", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez"", ""S23:Marilu Henner"", ""S23:Maureen McCormick"", ""S23:Rick Perry"", ""S23:Ryan Lochte"", ""S23:Terra Jole"", ""S23:Vanilla Ice""]","[""S23:Rick Perry""]",[8],"[25.0, 25.0, 32.0, 29.0, 26.0, 31.0, 28.0, 28.0, 23.0, 25.0, 30.0, 23.0]","[0.07692307692307693, 0.07692307692307693, 0.09846153846153846, 0.08923076923076922, 0.08, 0.09538461538461539, 0.08615384615384615, 0.08615384615384615, 0.07076923076923076, 0.07692307692307693, 0.09230769230769231, 0.07076923076923076]"
23-4,23,4,5.0,1.0,False,11,2,percent,False,"[""S23:Amber Rose"", ""S23:Babyface"", ""S23:Calvin Johnson Jr."", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez"", ""S23:Marilu Henner"", ""S23:Maureen McCormick"", ""S23:Ryan Lochte"", ""S23:Terra Jole"", ""S23:Vanilla Ice""]","[""S23:Babyface"", ""S23:Vanilla Ice""]","[1, 10]","[24.0, 18.0, 23.0, 28.0, 23.0, 30.0, 21.0, 24.0, 22.0, 25.0, 23.0]","[0.09195402298850575, 0.06896551724137931, 0.08812260536398467, 0.10727969348659004, 0.08812260536398467, 0.11494252873563218, 0.08045977011494253, 0.09195402298850575, 0.0842911877394636, 0.09578544061302682, 0.08812260536398467]"
23-5,23,5,6.0,1.0,False,9,0,percent,False,"[""S23:Amber Rose"", ""S23:Calvin Johnson Jr."", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez"", ""S23:Marilu Henner"", ""S23:Maureen McCormick"", ""S23:Ryan Lochte"", ""S23:Terra Jole""]",[],[],"[24.0, 24.0, 29.0, 26.0, 25.0, 27.0, 24.0, 24.0, 27.0]","[0.10434782608695652, 0.10434782608695652, 0.12608695652173912, 0.11304347826086956, 0.10869565217391304, 0.11739130434782609, 0.10434782608695652, 0.10434782608695652, 0.11739130434782609]"
23-6,23,6,7.0,1.0,False,9,1,percent,False,"[""S23:Amber Rose"", ""S23:Calvin Johnson Jr."", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez"", ""S23:Marilu Henner"", ""S23:Maureen McCormick"", ""S23:Ryan Lochte"", ""S23:Terra Jole""]","[""S23:Amber Rose""]",[0],"[28.0, 37.0, 38.0, 40.0, 37.0, 34.0, 31.0, 30.0, 30.0]","[0.09180327868852459, 0.12131147540983607, 0.12459016393442623, 0.13114754098360656, 0.12131147540983607, 0.11147540983606558, 0.10163934426229508, 0.09836065573770492, 0.09836065573770492]"
23-7,23,7,8.0,1.0,False,8,1,percent,False,"[""S23:Calvin Johnson Jr."", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez"", ""S23:Marilu Henner"", ""S23:Maureen McCormick"", ""S23:Ryan Lochte"", ""S23:Terra Jole""]","[""S23:Maureen McCormick""]",[5],"[37.0, 37.0, 34.5, 34.5, 32.0, 33.0, 33.0, 34.5]","[0.13430127041742287, 0.13430127041742287, 0.12522686025408347, 0.12522686025408347, 0.1161524500907441, 0.11978221415607986, 0.11978221415607986, 0.12522686025408347]"
23-8,23,8,9.0,1.0,False,7,1,percent,False,"[""S23:Calvin Johnson Jr."", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez"", ""S23:Marilu Henner"", ""S23:Ryan Lochte"", ""S23:Terra Jole""]","[""S23:Ryan Lochte""]",[5],"[30.0, 34.9998, 30.0, 33.0, 23.0, 26.0, 24.0]","[0.14925387985460684, 0.1741285314711756, 0.14925387985460684, 0.1641792678400675, 0.11442797455519857, 0.12935336254065924, 0.11940310388368545]"
23-9,23,9,10.0,1.0,False,6,1,percent,False,"[""S23:Calvin Johnson Jr."", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez"", ""S23:Marilu Henner"", ""S23:Terra Jole""]","[""S23:Marilu Henner""]",[4],"[37.0, 36.0, 40.0, 40.0, 36.0, 38.0]","[0.16299559471365638, 0.15859030837004406, 0.1762114537444934, 0.1762114537444934, 0.15859030837004406, 0.16740088105726872]"
23-10,23,10,11.0,1.0,False,5,1,percent,False,"[""S23:Calvin Johnson Jr."", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez"", ""S23:Terra Jole""]","[""S23:Terra Jole""]",[4],"[28.0, 29.5, 29.0, 30.0, 30.0]","[0.19112627986348124, 0.20136518771331058, 0.19795221843003413, 0.20477815699658702, 0.20477815699658702]"
23-11,23,11,,,True,4,0,percent,False,"[""S23:Calvin Johnson Jr."", ""S23:James Hinchcliffe"", ""S23:Jana Kramer"", ""S23:Laurie Hernandez""]",[],[],"[38.3331, 38.9998, 35.5, 39.333200000000005]","[0.25191616266698036, 0.25629755904896034, 0.2332976924558098, 0.2584885858282496]"
24-1,24,1,2.0,1.0,False,12,0,percent,False,"[""S24:Bonner Bolton"", ""S24:Charo"", ""S24:Chris Kattan"", ""S24:David Ross"", ""S24:Erika Jayne"", ""S24:Heather Morris"", ""S24:Mr. T"", ""S24:Nancy Kerrigan"", ""S24:Nick Viall"", ""S24:Normani"", ""S24:Rashad Jennings"", ""S24:Simone Biles""]",[],[],"[22.0, 21.0, 17.0, 28.0, 24.0, 28.0, 20.0, 28.0, 24.0, 27.0, 31.0, 32.0]","[0.0728476821192053, 0.0695364238410596, 0.056291390728476824, 0.09271523178807947, 0.07947019867549669, 0.09271523178807947, 0.06622516556291391, 0.09271523178807947, 0.07947019867549669, 0.08940397350993377, 0.10264900662251655, 0.10596026490066225]"
24-2,24,2,3.0,1.0,False,12,1,percent,False,"[""S24:Bonner Bolton"", ""S24:Charo"", ""S24:Chris Kattan"", ""S24:David Ross"", ""S24:Erika Jayne"", ""S24:Heather Morris"", ""S24:Mr. T"", ""S24:Nancy Kerrigan"", ""S24:Nick Viall"", ""S24:Normani"", ""S24:Rashad Jennings"", ""S24:Simone Biles""]","[""S24:Chris Kattan""]",[2],"[28.0, 25.0, 22.0, 27.0, 28.0, 30.0, 22.0, 28.0, 25.0, 32.0, 32.0, 29.0]","[0.08536585365853659, 0.07621951219512195, 0.06707317073170732, 0.08231707317073171, 0.08536585365853659, 0.09146341463414634, 0.06707317073170732, 0.08536585365853659, 0.07621951219512195, 0.0975609756097561, 0.0975609756097561, 0.08841463414634146]"
24-3,24,3,4.0,1.0,False,11,1,percent,False,"[""S24:Bonner Bolton"", ""S24:Charo"", ""S24:David Ross"", ""S24:Erika Jayne"", ""S24:Heather Morris"", ""S24:Mr. T"", ""S24:Nancy Kerrigan"", ""S24:Nick Viall"", ""S24:Normani"", ""S24:Rashad Jennings"", ""S24:Simone Biles""]","[""S24:Charo""]",[1],"[24.0, 24.0, 31.0, 26.0, 33.0, 24.0, 33.0, 26.0, 34.0, 28.0, 32.0]","[0.0761904761904762, 0.0761904761904762, 0.09841269841269841, 0.08253968253968254, 0.10476190476190476, 0.0761904761904762, 0.10476190476190476, 0.08253968253968254, 0.10793650793650794, 0.08888888888888889, 0.10158730158730159]"
24-4,24,4,5.0,1.0,False,10,1,percent,False,"[""S24:Bonner Bolton"", ""S24:David Ross"", ""S24:Erika Jayne"", ""S24:Heather Morris"", ""S24:Mr. T"", ""S24:Nancy Kerrigan"", ""S24:Nick Viall"", ""S24:Normani"", ""S24:Rashad Jennings"", ""S24:Simone Biles""]","[""S24:Mr. T""]",[4],"[32.0, 31.0, 30.0, 35.0, 28.0, 33.0, 30.0, 32.0, 39.0, 36.0]","[0.09815950920245399, 0.0950920245398773, 0.09202453987730061, 0.10736196319018405, 0.08588957055214724, 0.10122699386503067, 0.09202453987730061, 0.09815950920245399, 0.1196319018404908, 0.11042944785276074]"
24-5,24,5,6.0,1.0,False,9,1,percent,False,"[""S24:Bonner Bolton"", ""S24:David Ross"", ""S24:Erika Jayne"", ""S24:Heather Morris"", ""S24:Nancy Kerrigan"", ""S24:Nick Viall"", ""S24:Normani"", ""S24:Rashad Jennings"", ""S24:Simone Biles""]","[""S24:Erika Jayne""]",[2],"[30.0, 29.0, 32.0, 34.0, 36.0, 34.0, 39.0, 32.0, 38.0]","[0.09868421052631579, 0.09539473684210527, 0.10526315789473684, 0.1118421052631579, 0.11842105263157894, 0.1118421052631579, 0.12828947368421054, 0.10526315789473684, 0.125]"
24-6,24,6,7.0,1.0,False,8,1,percent,False,"[""S24:Bonner Bolton"", ""S24:David Ross"", ""S24:Heather Morris"", ""S24:Nancy Kerrigan"", ""S24:Nick Viall"", ""S24:Normani"", ""S24:Rashad Jennings"", ""S24:Simone Biles""]","[""S24:Heather Morris""]",[2],"[31.5, 31.0, 37.0, 33.5, 30.5, 36.0, 35.0, 34.5]","[0.1171003717472119, 0.11524163568773234, 0.137546468401487, 0.12453531598513011, 0.11338289962825279, 0.13382899628252787, 0.13011152416356878, 0.12825278810408922]"
24-7,24,7,8.0,1.0,False,7,2,percent,False,"[""S24:Bonner Bolton"", ""S24:David Ross"", ""S24:Nancy Kerrigan"", ""S24:Nick Viall"", ""S24:Normani"", ""S24:Rashad Jennings"", ""S24:Simone Biles""]","[""S24:Nancy Kerrigan"", ""S24:Nick Viall""]","[2, 3]","[31.0, 32.0, 36.0, 34.0, 42.0, 39.0, 39.0]","[0.1225296442687747, 0.12648221343873517, 0.1422924901185771, 0.13438735177865613, 0.16600790513833993, 0.1541501976284585, 0.1541501976284585]"
24-8,24,8,9.0,1.0,False,5,1,percent,False,"[""S24:Bonner Bolton"", ""S24:David Ross"", ""S24:Normani"", ""S24:Rashad Jennings"", ""S24:Simone Biles""]","[""S24:Bonner Bolton""]",[0],"[29.0, 32.5, 39.5, 37.5, 36.0]","[0.166189111747851, 0.18624641833810887, 0.22636103151862463, 0.2148997134670487, 0.20630372492836677]"
24-9,24,9,10.0,1.0,False,4,1,percent,False,"[""S24:David Ross"", ""S24:Normani"", ""S24:Rashad Jennings"", ""S24:Simone Biles""]","[""S24:Simone Biles""]",[3],"[35.0, 38.0, 38.5, 40.0]","[0.23102310231023102, 0.2508250825082508, 0.25412541254125415, 0.264026402640264]"
24-10,24,10,,,True,3,0,percent,False,"[""S24:David Ross"", ""S24:Normani"", ""S24:Rashad Jennings""]",[],[],"[36.3333, 39.333200000000005, 39.6666]","[0.31502925005917637, 0.341039996323692, 0.34393075361713155]"
25-1,25,1,2.0,1.0,False,13,0,percent,False,"[""S25:Barbara Corcoran"", ""S25:Debbie Gibson"", ""S25:Derek Fisher"", ""S25:Drew Scott"", ""S25:Frankie Muniz"", ""S25:Jordan Fisher"", ""S25:Lindsey Stirling"", ""S25:Nick Lachey"", ""S25:Nikki Bella"", ""S25:Sasha Pieterse"", ""S25:Terrell Owens"", ""S25:Vanessa Lachey"", ""S25:Victoria Arlen""]",[],[],"[14.0, 17.0, 18.0, 16.0, 19.0, 22.0, 22.0, 18.0, 20.0, 18.0, 15.0, 21.0, 19.0]","[0.058577405857740586, 0.07112970711297072, 0.07531380753138076, 0.06694560669456066, 0.0794979079497908, 0.09205020920502092, 0.09205020920502092, 0.07531380753138076, 0.08368200836820083, 0.07531380753138076, 0.06276150627615062, 0.08786610878661087, 0.0794979079497908]"
25-2,25,2,3.0,1.0,False,13,2,percent,False,"[""S25:Barbara Corcoran"", ""S25:Debbie Gibson"", ""S25:Derek Fisher"", ""S25:Drew Scott"", ""S25:Frankie Muniz"", ""S25:Jordan Fisher"", ""S25:Lindsey Stirling"", ""S25:Nick Lachey"", ""S25:Nikki Bella"", ""S25:Sasha Pieterse"", ""S25:Terrell Owens"", ""S25:Vanessa Lachey"", ""S25:Victoria Arlen""]","[""S25:Barbara Corcoran"", ""S25:Debbie Gibson""]","[0, 1]","[17.0, 20.5, 19.0, 20.5, 24.0, 24.0, 22.5, 19.0, 19.5, 22.5, 19.5, 23.5, 22.0]","[0.062157221206581355, 0.07495429616087751, 0.06946983546617916, 0.07495429616087751, 0.08775137111517367, 0.08775137111517367, 0.08226691042047532, 0.06946983546617916, 0.0712979890310786, 0.08226691042047532, 0.0712979890310786, 0.08592321755027423, 0.08043875685557587]"
25-3,25,3,4.0,1.0,False,11,0,percent,False,"[""S25:Derek Fisher"", ""S25:Drew Scott"", ""S25:Frankie Muniz"", ""S25:Jordan Fisher"", ""S25:Lindsey Stirling"", ""S25:Nick Lachey"", ""S25:Nikki Bella"", ""S25:Sasha Pieterse"", ""S25:Terrell Owens"", ""S25:Vanessa Lachey"", ""S25:Victoria Arlen""]",[],[],"[21.0, 23.0, 21.0, 25.0, 27.0, 21.0, 21.0, 19.0, 21.0, 23.0, 22.0]","[0.0860655737704918, 0.0942622950819672, 0.0860655737704918, 0.10245901639344263, 0.11065573770491803, 0.0860655737704918, 0.0860655737704918, 0.0778688524590164, 0.0860655737704918, 0.0942622950819672, 0.09016393442622951]"
25-4,25,4,5.0,1.0,False,11,1,percent,False,"[""S25:Derek Fisher"", ""S25:Drew Scott"", ""S25:Frankie Muniz"", ""S25:Jordan Fisher"", ""S25:Lindsey Stirling"", ""S25:Nick Lachey"", ""S25:Nikki Bella"", ""S25:Sasha Pieterse"", ""S25:Terrell Owens"", ""S25:Vanessa Lachey"", ""S25:Victoria Arlen""]","[""S25:Derek Fisher""]",[0],"[23.0, 24.0, 24.0, 29.0, 26.0, 22.0, 24.0, 24.0, 24.0, 24.0, 27.0]","[0.08487084870848709, 0.08856088560885608, 0.08856088560885608, 0.1070110701107011, 0.0959409594095941, 0.08118081180811808, 0.08856088560885608, 0.08856088560885608, 0.08856088560885608, 0.08856088560885608, 0.0996309963099631]"
